"trainer/global_step","2e4 - _step","2e4 - _step__MIN","2e4 - _step__MAX","2e4 - val-Loss F","2e4 - val-Loss F__MIN","2e4 - val-Loss F__MAX","4e5 EF - _step","4e5 EF - _step__MIN","4e5 EF - _step__MAX","4e5 EF - val-Loss F","4e5 EF - val-Loss F__MIN","4e5 EF - val-Loss F__MAX","7e5 - _step","7e5 - _step__MIN","7e5 - _step__MAX","7e5 - val-Loss F","7e5 - val-Loss F__MIN","7e5 - val-Loss F__MAX","5e5 - _step","5e5 - _step__MIN","5e5 - _step__MAX","5e5 - val-Loss F","5e5 - val-Loss F__MIN","5e5 - val-Loss F__MAX","3e5 - _step","3e5 - _step__MIN","3e5 - _step__MAX","3e5 - val-Loss F","3e5 - val-Loss F__MIN","3e5 - val-Loss F__MAX","6e5 - _step","6e5 - _step__MIN","6e5 - _step__MAX","6e5 - val-Loss F","6e5 - val-Loss F__MIN","6e5 - val-Loss F__MAX","2e5 - _step","2e5 - _step__MIN","2e5 - _step__MAX","2e5 - val-Loss F","2e5 - val-Loss F__MIN","2e5 - val-Loss F__MAX","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss F","1e4 EF - val-Loss F__MIN","1e4 EF - val-Loss F__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss F","1e6 EF - val-Loss F__MIN","1e6 EF - val-Loss F__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss F","1e3 - val-Loss F__MIN","1e3 - val-Loss F__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss F","1e5 EF - val-Loss F__MIN","1e5 EF - val-Loss F__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss F","1e6 - val-Loss F__MIN","1e6 - val-Loss F__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss F","1e4 - val-Loss F__MIN","1e4 - val-Loss F__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss F","1e5 - val-Loss F__MIN","1e5 - val-Loss F__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss F","4e5 - val-Loss F__MIN","4e5 - val-Loss F__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss F","8e5 - val-Loss F__MIN","8e5 - val-Loss F__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss F","1.7e6 - val-Loss F__MIN","1.7e6 - val-Loss F__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss F","8e4 - val-Loss F__MIN","8e4 - val-Loss F__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss F","6e4 - val-Loss F__MIN","6e4 - val-Loss F__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss F","4e4 - val-Loss F__MIN","4e4 - val-Loss F__MAX"
"291599","","","","","","","583463","583463","583463","0.014766808599233627","0.014766808599233627","0.014766808599233627","","","","","","","","","","","","","583463","583463","583463","0.012597554363310337","0.012597554363310337","0.012597554363310337","","","","","","","","","","","","","","","","","","","583463","583463","583463","0.013451693579554558","0.013451693579554558","0.013451693579554558","","","","","","","583467","583467","583467","0.02064739167690277","0.02064739167690277","0.02064739167690277","583463","583463","583463","0.01121542789041996","0.01121542789041996","0.01121542789041996","","","","","","","583467","583467","583467","0.0156126469373703","0.0156126469373703","0.0156126469373703","583463","583463","583463","0.01206471212208271","0.01206471212208271","0.01206471212208271","583463","583463","583463","0.011311030015349388","0.011311030015349388","0.011311030015349388","583463","583463","583463","0.010956836864352226","0.010956836864352226","0.010956836864352226","583514","583514","583514","0.01736505888402462","0.01736505888402462","0.01736505888402462","583592","583592","583592","0.019355060532689095","0.019355060532689095","0.019355060532689095","583747","583747","583747","0.023057494312524796","0.023057494312524796","0.023057494312524796"
"294399","589029","589029","589029","0.011143680661916733","0.011143680661916733","0.011143680661916733","","","","","","","589029","589029","589029","0.011468769051134586","0.011468769051134586","0.011468769051134586","589029","589029","589029","0.0115903839468956","0.0115903839468956","0.0115903839468956","","","","","","","589029","589029","589029","0.011277408339083195","0.011277408339083195","0.011277408339083195","589029","589029","589029","0.011108171194791794","0.011108171194791794","0.011108171194791794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"295199","","","","","","","590666","590666","590666","0.014564215205609798","0.014564215205609798","0.014564215205609798","","","","","","","","","","","","","590666","590666","590666","0.01221032626926899","0.01221032626926899","0.01221032626926899","","","","","","","","","","","","","","","","","","","590666","590666","590666","0.013487876392900944","0.013487876392900944","0.013487876392900944","","","","","","","590670","590670","590670","0.02049197256565094","0.02049197256565094","0.02049197256565094","590666","590666","590666","0.011548501439392567","0.011548501439392567","0.011548501439392567","","","","","","","590670","590670","590670","0.015518867410719395","0.015518867410719395","0.015518867410719395","590666","590666","590666","0.012068338692188263","0.012068338692188263","0.012068338692188263","590666","590666","590666","0.011571531184017658","0.011571531184017658","0.011571531184017658","590666","590666","590666","0.011089854873716831","0.011089854873716831","0.011089854873716831","590718","590718","590718","0.01719268225133419","0.01719268225133419","0.01719268225133419","590797","590797","590797","0.019131483510136604","0.019131483510136604","0.019131483510136604","590954","590954","590954","0.022945232689380646","0.022945232689380646","0.022945232689380646"
"298799","","","","","","","597869","597869","597869","0.014460275880992413","0.014460275880992413","0.014460275880992413","","","","","","","","","","","","","597869","597869","597869","0.012086931616067886","0.012086931616067886","0.012086931616067886","","","","","","","","","","","","","","","","","","","597869","597869","597869","0.013823785819113255","0.013823785819113255","0.013823785819113255","","","","","","","597874","597874","597874","0.020773442462086678","0.020773442462086678","0.020773442462086678","597869","597869","597869","0.01157152559608221","0.01157152559608221","0.01157152559608221","","","","","","","597874","597874","597874","0.015529241412878036","0.015529241412878036","0.015529241412878036","597869","597869","597869","0.012125466950237751","0.012125466950237751","0.012125466950237751","597869","597869","597869","0.0113462433218956","0.0113462433218956","0.0113462433218956","597869","597869","597869","0.010968510992825031","0.010968510992825031","0.010968510992825031","597922","597922","597922","0.01701291836798191","0.01701291836798191","0.01701291836798191","598001","598001","598001","0.019078565761446953","0.019078565761446953","0.019078565761446953","598161","598161","598161","0.02287166193127632","0.02287166193127632","0.02287166193127632"
"300799","601834","601834","601834","0.011849130503833294","0.011849130503833294","0.011849130503833294","","","","","","","601834","601834","601834","0.011294763535261154","0.011294763535261154","0.011294763535261154","601834","601834","601834","0.011538144201040268","0.011538144201040268","0.011538144201040268","","","","","","","601834","601834","601834","0.010973075404763222","0.010973075404763222","0.010973075404763222","601834","601834","601834","0.011412005871534348","0.011412005871534348","0.011412005871534348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"302399","","","","","","","605072","605072","605072","0.015419493429362774","0.015419493429362774","0.015419493429362774","","","","","","","","","","","","","605072","605072","605072","0.013668350875377655","0.013668350875377655","0.013668350875377655","","","","","","","","","","","","","","","","","","","605072","605072","605072","0.014194631949067116","0.014194631949067116","0.014194631949067116","","","","","","","605077","605077","605077","0.020584024488925934","0.020584024488925934","0.020584024488925934","605072","605072","605072","0.011243153363466263","0.011243153363466263","0.011243153363466263","","","","","","","605077","605077","605077","0.01602078229188919","0.01602078229188919","0.01602078229188919","605072","605072","605072","0.01212762575596571","0.01212762575596571","0.01212762575596571","605072","605072","605072","0.01111547276377678","0.01111547276377678","0.01111547276377678","605072","605072","605072","0.011029019020497799","0.011029019020497799","0.011029019020497799","605125","605125","605125","0.01738237962126732","0.01738237962126732","0.01738237962126732","605206","605206","605206","0.019160205498337746","0.019160205498337746","0.019160205498337746","605367","605367","605367","0.02286967635154724","0.02286967635154724","0.02286967635154724"
"305999","","","","","","","612276","612276","612276","0.014445463195443153","0.014445463195443153","0.014445463195443153","","","","","","","","","","","","","612276","612276","612276","0.012107030488550663","0.012107030488550663","0.012107030488550663","","","","","","","","","","","","","","","","","","","612276","612276","612276","0.01370182167738676","0.01370182167738676","0.01370182167738676","","","","","","","612280","612280","612280","0.020763028413057327","0.020763028413057327","0.020763028413057327","612276","612276","612276","0.01119200512766838","0.01119200512766838","0.01119200512766838","","","","","","","612280","612280","612280","0.015610099770128727","0.015610099770128727","0.015610099770128727","612276","612276","612276","0.011899556033313274","0.011899556033313274","0.011899556033313274","612276","612276","612276","0.01130529772490263","0.01130529772490263","0.01130529772490263","612276","612276","612276","0.011032886803150177","0.011032886803150177","0.011032886803150177","612329","612329","612329","0.017000336199998856","0.017000336199998856","0.017000336199998856","612411","612411","612411","0.01904231868684292","0.01904231868684292","0.01904231868684292","612574","612574","612574","0.022926967591047287","0.022926967591047287","0.022926967591047287"
"307199","614639","614639","614639","0.011011996306478977","0.011011996306478977","0.011011996306478977","","","","","","","614639","614639","614639","0.011295304633677006","0.011295304633677006","0.011295304633677006","614639","614639","614639","0.011602570302784443","0.011602570302784443","0.011602570302784443","","","","","","","614639","614639","614639","0.011330967769026756","0.011330967769026756","0.011330967769026756","614639","614639","614639","0.011659021489322186","0.011659021489322186","0.011659021489322186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"309599","","","","","","","619479","619479","619479","0.014391360804438591","0.014391360804438591","0.014391360804438591","","","","","","","","","","","","","619479","619479","619479","0.012144891545176506","0.012144891545176506","0.012144891545176506","","","","","","","","","","","","","","","","","","","619479","619479","619479","0.013727717101573944","0.013727717101573944","0.013727717101573944","","","","","","","619484","619484","619484","0.020687462761998177","0.020687462761998177","0.020687462761998177","619479","619479","619479","0.011345116421580315","0.011345116421580315","0.011345116421580315","","","","","","","619484","619484","619484","0.015587709844112396","0.015587709844112396","0.015587709844112396","619479","619479","619479","0.011819595471024513","0.011819595471024513","0.011819595471024513","619479","619479","619479","0.012170589528977871","0.012170589528977871","0.012170589528977871","619479","619479","619479","0.01120552234351635","0.01120552234351635","0.01120552234351635","619533","619533","619533","0.016948414966464043","0.016948414966464043","0.016948414966464043","619616","619616","619616","0.01908002234995365","0.01908002234995365","0.01908002234995365","619781","619781","619781","0.022885125130414963","0.022885125130414963","0.022885125130414963"
"313199","","","","","","","626682","626682","626682","0.015126654878258705","0.015126654878258705","0.015126654878258705","","","","","","","","","","","","","626682","626682","626682","0.01209115982055664","0.01209115982055664","0.01209115982055664","","","","","","","","","","","","","","","","","","","626682","626682","626682","0.013493516482412815","0.013493516482412815","0.013493516482412815","","","","","","","626687","626687","626687","0.020765449851751328","0.020765449851751328","0.020765449851751328","626682","626682","626682","0.011322646401822567","0.011322646401822567","0.011322646401822567","","","","","","","626687","626687","626687","0.015843907371163368","0.015843907371163368","0.015843907371163368","626682","626682","626682","0.011911891400814056","0.011911891400814056","0.011911891400814056","626682","626682","626682","0.01212035957723856","0.01212035957723856","0.01212035957723856","626682","626682","626682","0.011446884833276272","0.011446884833276272","0.011446884833276272","626737","626737","626737","0.016929974779486656","0.016929974779486656","0.016929974779486656","626821","626821","626821","0.018814245238900185","0.018814245238900185","0.018814245238900185","626988","626988","626988","0.023110661655664444","0.023110661655664444","0.023110661655664444"
"313599","627444","627444","627444","0.011021225713193417","0.011021225713193417","0.011021225713193417","","","","","","","627444","627444","627444","0.01136876828968525","0.01136876828968525","0.01136876828968525","627444","627444","627444","0.0112782446667552","0.0112782446667552","0.0112782446667552","","","","","","","627444","627444","627444","0.011200870387256145","0.011200870387256145","0.011200870387256145","627444","627444","627444","0.011274107731878757","0.011274107731878757","0.011274107731878757","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"316799","","","","","","","633885","633885","633885","0.014731387607753277","0.014731387607753277","0.014731387607753277","","","","","","","","","","","","","633885","633885","633885","0.012346521951258183","0.012346521951258183","0.012346521951258183","","","","","","","","","","","","","","","","","","","633885","633885","633885","0.013574951328337193","0.013574951328337193","0.013574951328337193","","","","","","","633890","633890","633890","0.020790886133909225","0.020790886133909225","0.020790886133909225","633885","633885","633885","0.01133083924651146","0.01133083924651146","0.01133083924651146","","","","","","","633890","633890","633890","0.015950683504343033","0.015950683504343033","0.015950683504343033","633885","633885","633885","0.012255633249878883","0.012255633249878883","0.012255633249878883","633885","633885","633885","0.011169282719492912","0.011169282719492912","0.011169282719492912","633885","633885","633885","0.01109249982982874","0.01109249982982874","0.01109249982982874","633941","633941","633941","0.017007123678922653","0.017007123678922653","0.017007123678922653","634026","634026","634026","0.01896391436457634","0.01896391436457634","0.01896391436457634","634194","634194","634194","0.022809496149420738","0.022809496149420738","0.022809496149420738"
