model,loss_function,reaction_identifier,gsm_converged,rfo_converged,transition_state_success,rfo_converged_and_transition_state_success
HIP,MAE+Sub,rxn4968,True,True,True,True
HIP,MAE+Sub,rxn4970,False,False,False,False
HIP,MAE+Sub,rxn4971,True,True,True,True
HIP,MAE+Sub,rxn4976,True,True,True,True
HIP,MAE+Sub,rxn4988,False,False,False,False
HIP,MAE+Sub,rxn5002,True,True,True,True
HIP,MAE+Sub,rxn5014,True,True,True,True
HIP,MAE+Sub,rxn5018,True,True,True,True
HIP,MAE+Sub,rxn5035,True,True,True,True
HIP,MAE+Sub,rxn5038,True,True,True,True
HIP,MAE+Sub,rxn5043,True,True,True,True
HIP,MAE+Sub,rxn5061,True,True,True,True
HIP,MAE+Sub,rxn5081,True,True,True,True
HIP,MAE+Sub,rxn5083,True,True,True,True
HIP,MAE+Sub,rxn5096,True,True,True,True
HIP,MAE+Sub,rxn5097,True,True,True,True
HIP,MAE+Sub,rxn5121,True,True,True,True
HIP,MAE+Sub,rxn5150,False,False,False,False
HIP,MAE+Sub,rxn5156,True,True,True,True
HIP,MAE+Sub,rxn5158,True,True,True,True
HIP,MAE+Sub,rxn5169,True,True,True,True
HIP,MAE+Sub,rxn5170,True,True,True,True
HIP,MAE+Sub,rxn5211,True,True,True,True
HIP,MAE+Sub,rxn5221,True,True,True,True
HIP,MAE+Sub,rxn5229,True,True,True,True
HIP,MAE+Sub,rxn5234,True,True,True,True
HIP,MAE+Sub,rxn5242,True,True,True,True
HIP,MAE+Sub,rxn5255,True,True,True,True
HIP,MAE+Sub,rxn5286,True,False,True,False
HIP,MAE+Sub,rxn5294,True,True,True,True
HIP,MAE+Sub,rxn5309,True,True,True,True
HIP,MAE+Sub,rxn5314,True,True,True,True
HIP,MAE+Sub,rxn5322,True,True,True,True
HIP,MAE+Sub,rxn5327,True,True,True,True
HIP,MAE+Sub,rxn5367,False,False,False,False
HIP,MAE+Sub,rxn5377,True,True,True,True
HIP,MAE+Sub,rxn5393,True,True,True,True
HIP,MAE+Sub,rxn5411,True,True,True,True
HIP,MAE+Sub,rxn5426,True,True,True,True
HIP,MAE+Sub,rxn5439,True,True,True,True
HIP,MAE+Sub,rxn5450,True,True,True,True
HIP,MAE+Sub,rxn5456,True,True,True,True
HIP,MAE+Sub,rxn5483,True,True,True,True
HIP,MAE+Sub,rxn5484,True,True,True,True
HIP,MAE+Sub,rxn5487,False,False,False,False
HIP,MAE+Sub,rxn5503,True,False,False,False
HIP,MAE+Sub,rxn5505,True,True,True,True
HIP,MAE+Sub,rxn5515,True,True,True,True
HIP,MAE+Sub,rxn5527,True,True,True,True
HIP,MAE+Sub,rxn5530,True,True,True,True
HIP,MAE+Sub,rxn5531,True,True,True,True
HIP,MAE+Sub,rxn5537,True,True,True,True
HIP,MAE+Sub,rxn5556,True,True,True,True
HIP,MAE+Sub,rxn5577,True,True,True,True
HIP,MAE+Sub,rxn5581,True,True,True,True
HIP,MAE+Sub,rxn5584,True,True,True,True
HIP,MAE+Sub,rxn5614,True,True,True,True
HIP,MAE+Sub,rxn5615,True,True,True,True
HIP,MAE+Sub,rxn5620,True,True,True,True
HIP,MAE+Sub,rxn5628,True,True,True,True
HIP,MAE+Sub,rxn5630,True,True,True,True
HIP,MAE+Sub,rxn5640,True,True,True,True
HIP,MAE+Sub,rxn5641,True,False,False,False
HIP,MAE+Sub,rxn5666,True,True,True,True
HIP,MAE+Sub,rxn5693,True,False,False,False
HIP,MAE+Sub,rxn5703,True,True,True,True
HIP,MAE+Sub,rxn5713,True,False,False,False
HIP,MAE+Sub,rxn5732,True,True,True,True
HIP,MAE+Sub,rxn5733,True,True,True,True
HIP,MAE+Sub,rxn5745,True,True,True,True
HIP,MAE+Sub,rxn5747,True,True,True,True
HIP,MAE+Sub,rxn5752,True,True,True,True
HIP,MAE+Sub,rxn5759,True,True,True,True
HIP,MAE+Sub,rxn5760,True,True,True,True
HIP,MAE+Sub,rxn5775,True,True,True,True
HIP,MAE+Sub,rxn5784,True,True,True,True
HIP,MAE+Sub,rxn5803,True,False,False,False
HIP,MAE+Sub,rxn5808,True,True,True,True
HIP,MAE+Sub,rxn5842,True,True,True,True
HIP,MAE+Sub,rxn5849,True,True,True,True
HIP,MAE+Sub,rxn5896,True,False,True,False
HIP,MAE+Sub,rxn5912,True,True,True,True
HIP,MAE+Sub,rxn5942,True,True,True,True
HIP,MAE+Sub,rxn5962,True,False,False,False
HIP,MAE+Sub,rxn5990,True,False,False,False
HIP,MAE+Sub,rxn5995,True,True,True,True
HIP,MAE+Sub,rxn5999,True,True,True,True
HIP,MAE+Sub,rxn6007,True,False,False,False
HIP,MAE+Sub,rxn6011,True,False,False,False
HIP,MAE+Sub,rxn6025,True,True,True,True
HIP,MAE+Sub,rxn6036,False,False,False,False
HIP,MAE+Sub,rxn6046,True,True,True,True
HIP,MAE+Sub,rxn6051,True,True,True,True
HIP,MAE+Sub,rxn6057,True,True,True,True
HIP,MAE+Sub,rxn6066,True,True,True,True
HIP,MAE+Sub,rxn6080,True,True,True,True
HIP,MAE+Sub,rxn6094,True,False,False,False
HIP,MAE+Sub,rxn6113,True,True,True,True
HIP,MAE+Sub,rxn6115,True,True,True,True
HIP,MAE+Sub,rxn6155,True,True,True,True
HIP,MAE+Sub,rxn6156,True,True,True,True
HIP,MAE+Sub,rxn6170,True,True,True,True
HIP,MAE+Sub,rxn6172,True,True,True,True
HIP,MAE+Sub,rxn6194,False,False,False,False
HIP,MAE+Sub,rxn6195,True,False,False,False
HIP,MAE+Sub,rxn6198,True,False,False,False
HIP,MAE+Sub,rxn6215,True,False,False,False
HIP,MAE+Sub,rxn6216,True,True,True,True
HIP,MAE+Sub,rxn6227,True,True,True,True
HIP,MAE+Sub,rxn6246,True,True,True,True
HIP,MAE+Sub,rxn6253,True,True,True,True
HIP,MAE+Sub,rxn6272,True,True,True,True
HIP,MAE+Sub,rxn6281,True,True,True,True
HIP,MAE+Sub,rxn6298,True,True,True,True
HIP,MAE+Sub,rxn6317,True,True,True,True
HIP,MAE+Sub,rxn6318,True,True,True,True
HIP,MAE+Sub,rxn6330,True,True,True,True
HIP,MAE+Sub,rxn6333,True,True,True,True
HIP,MAE+Sub,rxn6344,True,True,True,True
HIP,MAE+Sub,rxn6349,True,True,True,True
HIP,MAE+Sub,rxn6357,False,False,False,False
HIP,MAE+Sub,rxn6369,True,True,True,True
HIP,MAE+Sub,rxn6401,True,True,True,True
HIP,MAE+Sub,rxn6407,True,True,True,True
HIP,MAE+Sub,rxn6439,True,True,True,True
HIP,MAE+Sub,rxn6441,True,True,True,True
HIP,MAE+Sub,rxn6444,False,False,False,False
HIP,MAE+Sub,rxn6453,True,True,True,True
HIP,MAE+Sub,rxn6462,True,False,False,False
HIP,MAE+Sub,rxn6511,True,False,False,False
HIP,MAE+Sub,rxn6514,True,True,True,True
HIP,MAE+Sub,rxn6546,False,False,False,False
HIP,MAE+Sub,rxn6550,True,True,True,True
HIP,MAE+Sub,rxn6553,False,False,False,False
HIP,MAE+Sub,rxn6578,True,True,True,True
HIP,MAE+Sub,rxn6584,True,True,True,True
HIP,MAE+Sub,rxn6590,True,True,True,True
HIP,MAE+Sub,rxn6592,True,True,True,True
HIP,MAE+Sub,rxn6601,True,True,True,True
HIP,MAE+Sub,rxn6610,True,True,True,True
HIP,MAE+Sub,rxn6628,True,True,True,True
HIP,MAE+Sub,rxn6629,True,True,True,True
HIP,MAE+Sub,rxn6639,True,True,True,True
HIP,MAE+Sub,rxn6644,True,True,True,True
HIP,MAE+Sub,rxn6660,True,True,True,True
HIP,MAE+Sub,rxn6665,True,True,True,True
HIP,MAE+Sub,rxn6684,False,False,False,False
HIP,MAE+Sub,rxn6708,True,True,True,True
HIP,MAE+Sub,rxn6710,True,True,True,True
HIP,MAE+Sub,rxn6712,True,True,True,True
HIP,MAE+Sub,rxn6714,True,True,True,True
HIP,MAE+Sub,rxn6722,True,True,True,True
HIP,MAE+Sub,rxn6731,True,True,True,True
HIP,MAE+Sub,rxn6748,True,True,True,True
HIP,MAE+Sub,rxn6751,True,True,True,True
HIP,MAE+Sub,rxn6758,False,False,False,False
HIP,MAE+Sub,rxn6767,True,True,True,True
HIP,MAE+Sub,rxn6772,False,False,False,False
HIP,MAE+Sub,rxn6777,True,False,False,False
HIP,MAE+Sub,rxn6798,True,True,True,True
HIP,MAE+Sub,rxn6802,True,True,True,True
HIP,MAE+Sub,rxn6805,True,True,True,True
HIP,MAE+Sub,rxn6823,True,False,True,False
HIP,MAE+Sub,rxn6838,True,True,True,True
HIP,MAE+Sub,rxn6857,True,False,True,False
HIP,MAE+Sub,rxn6863,True,True,True,True
HIP,MAE+Sub,rxn6880,True,True,True,True
HIP,MAE+Sub,rxn6890,True,True,True,True
HIP,MAE+Sub,rxn6893,True,True,True,True
HIP,MAE+Sub,rxn6895,True,True,True,True
HIP,MAE+Sub,rxn6930,True,True,True,True
HIP,MAE+Sub,rxn6949,True,True,True,True
HIP,MAE+Sub,rxn6955,True,False,True,False
HIP,MAE+Sub,rxn6961,True,True,True,True
HIP,MAE+Sub,rxn6983,True,True,True,True
HIP,MAE+Sub,rxn6990,True,True,True,True
HIP,MAE+Sub,rxn7014,True,False,False,False
HIP,MAE+Sub,rxn7016,True,True,True,True
HIP,MAE+Sub,rxn7018,True,True,True,True
HIP,MAE+Sub,rxn7030,True,True,True,True
HIP,MAE+Sub,rxn7036,False,False,False,False
HIP,MAE+Sub,rxn7041,True,True,True,True
HIP,MAE+Sub,rxn7048,True,True,True,True
HIP,MAE+Sub,rxn7058,True,False,False,False
HIP,MAE+Sub,rxn7070,True,False,False,False
HIP,MAE+Sub,rxn7071,True,False,False,False
HIP,MAE+Sub,rxn7084,True,True,True,True
HIP,MAE+Sub,rxn7088,True,True,True,True
HIP,MAE+Sub,rxn7093,True,True,True,True
HIP,MAE+Sub,rxn7108,True,True,True,True
HIP,MAE+Sub,rxn7110,True,True,True,True
HIP,MAE+Sub,rxn7130,True,True,True,True
HIP,MAE+Sub,rxn7136,True,True,True,True
HIP,MAE+Sub,rxn7145,True,False,True,False
HIP,MAE+Sub,rxn7151,True,False,False,False
HIP,MAE+Sub,rxn7158,True,True,True,True
HIP,MAE+Sub,rxn7184,True,False,False,False
HIP,MAE+Sub,rxn7185,True,True,True,True
HIP,MAE+Sub,rxn7193,True,True,True,True
HIP,MAE+Sub,rxn7210,True,True,True,True
HIP,MAE+Sub,rxn7222,True,True,True,True
HIP,MAE+Sub,rxn7241,True,True,True,True
HIP,MAE+Sub,rxn7298,True,True,True,True
HIP,MAE+Sub,rxn7303,True,True,True,True
HIP,MAE+Sub,rxn7309,True,False,False,False
HIP,MAE+Sub,rxn7317,True,True,True,True
HIP,MAE+Sub,rxn7323,True,True,True,True
HIP,MAE+Sub,rxn7344,False,False,False,False
HIP,MAE+Sub,rxn7357,True,False,True,False
HIP,MAE+Sub,rxn7361,True,False,True,False
HIP,MAE+Sub,rxn7364,True,True,True,True
HIP,MAE+Sub,rxn7374,True,True,True,True
HIP,MAE+Sub,rxn7378,True,True,True,True
HIP,MAE+Sub,rxn7398,True,False,True,False
HIP,MAE+Sub,rxn7424,True,True,True,True
HIP,MAE+Sub,rxn7427,True,True,True,True
HIP,MAE+Sub,rxn7428,True,True,True,True
HIP,MAE+Sub,rxn7430,True,True,True,True
HIP,MAE+Sub,rxn7436,True,True,True,True
HIP,MAE+Sub,rxn7492,True,True,True,True
HIP,MAE+Sub,rxn7493,True,True,True,True
HIP,MAE+Sub,rxn7511,True,False,True,False
HIP,MAE+Sub,rxn7521,True,True,True,True
HIP,MAE+Sub,rxn7524,True,True,True,True
HIP,MAE+Sub,rxn7529,True,True,True,True
HIP,MAE+Sub,rxn7533,True,True,True,True
HIP,MAE+Sub,rxn7535,True,False,False,False
HIP,MAE+Sub,rxn7539,True,False,True,False
HIP,MAE+Sub,rxn7544,True,True,True,True
HIP,MAE+Sub,rxn7549,True,True,True,True
HIP,MAE+Sub,rxn7560,False,False,False,False
HIP,MAE+Sub,rxn7566,True,True,True,True
HIP,MAE+Sub,rxn7569,True,True,True,True
HIP,MAE+Sub,rxn7570,True,False,False,False
HIP,MAE+Sub,rxn7578,True,True,True,True
HIP,MAE+Sub,rxn7579,True,True,True,True
HIP,MAE+Sub,rxn7581,True,True,True,True
HIP,MAE+Sub,rxn7599,True,True,True,True
HIP,MAE+Sub,rxn7600,True,True,True,True
HIP,MAE+Sub,rxn7606,True,True,True,True
HIP,MAE+Sub,rxn7638,True,True,True,True
HIP,MAE+Sub,rxn7648,True,True,True,True
HIP,MAE+Sub,rxn7674,True,True,True,True
HIP,MAE+Sub,rxn7681,True,True,True,True
HIP,MAE+Sub,rxn7689,False,False,False,False
HIP,MAE+Sub,rxn7719,True,True,True,True
HIP,MAE+Sub,rxn7728,True,False,True,False
HIP,MAE+Sub,rxn7742,True,False,True,False
HIP,MAE+Sub,rxn7754,True,True,True,True
HIP,MAE+Sub,rxn7756,True,True,True,True
HIP,MAE+Sub,rxn7764,True,True,True,True
HIP,MAE+Sub,rxn7769,True,False,True,False
HIP,MAE+Sub,rxn7797,True,True,True,True
HIP,MAE+Sub,rxn7808,True,True,True,True
HIP,MAE+Sub,rxn7829,False,False,False,False
HIP,MAE+Sub,rxn7833,True,True,True,True
HIP,MAE+Sub,rxn7855,False,False,False,False
HIP,MAE+Sub,rxn7884,True,False,True,False
HIP,MAE+Sub,rxn7890,True,True,True,True
HIP,MAE+Sub,rxn7895,True,False,False,False
HIP,MAE+Sub,rxn7896,True,False,True,False
HIP,MAE+Sub,rxn7930,True,True,True,True
HIP,MAE+Sub,rxn7932,True,True,True,True
HIP,MAE+Sub,rxn7938,True,True,True,True
HIP,MAE+Sub,rxn7941,False,False,False,False
HIP,MAE+Sub,rxn7947,True,True,True,True
HIP,MAE+Sub,rxn7957,True,False,False,False
HIP,MAE+Sub,rxn7961,True,True,True,True
HIP,MAE+Sub,rxn7965,True,True,True,True
HIP,MAE+Sub,rxn7975,True,True,True,True
HIP,MAE+Sub,rxn7979,True,True,True,True
HIP,MAE+Sub,rxn7981,True,True,True,True
HIP,MAE+Sub,rxn8026,True,False,False,False
HIP,MAE+Sub,rxn8034,True,True,True,True
HIP,MAE+Sub,rxn8036,True,True,True,True
HIP,MAE+Sub,rxn8062,False,False,False,False
HIP,MAE+Sub,rxn8081,True,True,True,True
HIP,MAE+Sub,rxn8083,True,True,True,True
HIP,MAE+Sub,rxn8085,True,True,True,True
HIP,MAE+Sub,rxn8087,True,True,True,True
HIP,MAE+Sub,rxn8103,True,True,True,True
HIP,MAE+Sub,rxn8113,True,True,True,True
HIP,MAE+Sub,rxn8125,True,True,True,True
HIP,MAE+Sub,rxn8133,True,True,True,True
HIP,MAE+Sub,rxn8149,True,True,True,True
HIP,MAE+Sub,rxn8151,True,True,True,True
HIP,MAE+Sub,rxn8152,True,True,True,True
HIP,MAE+Sub,rxn8176,True,True,True,True
HIP,MAE+Sub,rxn8178,True,False,True,False
HIP,MAE+Sub,rxn8180,True,True,True,True
HIP,MAE+Sub,rxn8190,True,True,True,True
HIP,MAE+Sub,rxn8191,True,True,True,True
HIP,MAE+Sub,rxn8219,True,True,True,True
HIP,MAE+Sub,rxn8228,True,False,True,False
HIP,MAE+Sub,rxn8235,True,True,True,True
HIP,MAE+Sub,rxn8241,True,False,True,False
HIP,MAE+Sub,rxn8259,True,True,True,True
HIP,MAE+Sub,rxn8278,False,False,False,False
HIP,MAE+Sub,rxn8289,True,False,False,False
HIP,MAE+Sub,rxn8297,True,True,True,True
HIP,MAE+Sub,rxn8315,True,True,True,True
HIP,MAE+Sub,rxn8329,True,True,True,True
HIP,MAE+Sub,rxn8330,True,True,True,True
HIP,MAE+Sub,rxn8345,True,True,True,True
HIP,MAE+Sub,rxn8346,True,True,True,True
HIP,MAE+Sub,rxn8358,True,True,True,True
HIP,MAE+Sub,rxn8378,True,True,True,True
HIP,MAE+Sub,rxn8383,True,False,False,False
HIP,MAE+Sub,rxn8395,True,True,True,True
HIP,MAE+Sub,rxn8398,True,True,True,True
HIP,MAE+Sub,rxn8413,True,False,False,False
HIP,MAE+Sub,rxn8418,True,True,True,True
HIP,MAE+Sub,rxn8431,True,True,True,True
HIP,MAE+Sub,rxn8439,True,True,True,True
HIP,MAE+Sub,rxn8442,False,False,False,False
HIP,MAE+Sub,rxn8446,True,True,True,True
HIP,MAE+Sub,rxn8449,True,True,True,True
HIP,MAE+Sub,rxn8505,False,False,False,False
HIP,MAE+Sub,rxn8532,True,True,True,True
HIP,MAE+Sub,rxn8540,True,True,True,True
HIP,MAE+Sub,rxn8543,True,True,True,True
HIP,MAE+Sub,rxn8548,True,True,True,True
HIP,MAE+Sub,rxn8557,True,True,True,True
HIP,MAE+Sub,rxn8562,True,True,True,True
HIP,MAE+Sub,rxn8603,False,False,False,False
HIP,MAE+Sub,rxn8610,True,True,True,True
HIP,MAE+Sub,rxn8624,True,True,True,True
HIP,MAE+Sub,rxn8634,True,True,True,True
HIP,MAE+Sub,rxn8638,False,False,False,False
HIP,MAE+Sub,rxn8652,True,True,True,True
HIP,MAE+Sub,rxn8680,True,False,True,False
HIP,MAE+Sub,rxn8684,False,False,False,False
HIP,MAE+Sub,rxn8686,False,False,False,False
HIP,MAE+Sub,rxn8689,True,True,True,True
HIP,MAE+Sub,rxn8690,True,True,True,True
HIP,MAE+Sub,rxn8695,True,True,True,True
HIP,MAE+Sub,rxn8696,True,True,True,True
HIP,MAE+Sub,rxn8697,False,False,False,False
HIP,MAE+Sub,rxn8708,True,True,True,True
HIP,MAE+Sub,rxn8721,True,True,True,True
HIP,MAE+Sub,rxn8722,True,True,True,True
HIP,MAE+Sub,rxn8725,True,True,True,True
HIP,MAE+Sub,rxn8730,True,False,True,False
HIP,MAE+Sub,rxn8733,True,True,True,True
HIP,MAE+Sub,rxn8751,True,True,True,True
HIP,MAE+Sub,rxn8759,True,False,True,False
HIP,MAE+Sub,rxn8760,True,True,True,True
HIP,MAE+Sub,rxn8765,True,True,True,True
HIP,MAE+Sub,rxn8802,True,True,True,True
HIP,MAE+Sub,rxn8806,False,False,False,False
HIP,MAE+Sub,rxn8818,True,True,True,True
HIP,MAE+Sub,rxn8823,True,False,False,False
HIP,MAE+Sub,rxn8851,True,False,True,False
HIP,MAE+Sub,rxn8854,True,True,True,True
HIP,MAE+Sub,rxn8866,True,True,True,True
HIP,MAE+Sub,rxn8880,True,True,True,True
HIP,MAE+Sub,rxn8902,True,True,True,True
HIP,MAE+Sub,rxn8931,True,False,False,False
HIP,MAE+Sub,rxn8936,True,True,True,True
HIP,MAE+Sub,rxn8949,True,True,True,True
HIP,MAE+Sub,rxn8960,True,True,True,True
HIP,MAE+Sub,rxn8964,False,False,False,False
HIP,MAE+Sub,rxn8973,True,False,True,False
HIP,MAE+Sub,rxn8991,False,False,False,False
HIP,MAE+Sub,rxn9000,False,False,False,False
HIP,MAE+Sub,rxn9044,True,False,False,False
HIP,MAE+Sub,rxn9058,False,False,False,False
HIP,MAE+Sub,rxn9094,True,True,True,True
HIP,MAE+Sub,rxn9185,False,False,False,False
HIP,MAE+Sub,rxn9201,True,True,True,True
HIP,MAE+Sub,rxn9228,True,True,True,True
HIP,MAE+Sub,rxn9252,False,False,False,False
HIP,MAE+Sub,rxn9262,True,True,True,True
HIP,MAE+Sub,rxn9286,True,True,True,True
HIP,MAE+Sub,rxn9298,True,True,True,True
HIP,MAE+Sub,rxn9310,True,True,True,True
HIP,MAE+Sub,rxn9322,True,True,True,True
HIP,MAE+Sub,rxn9325,True,True,True,True
HIP,MAE+Sub,rxn9338,True,True,True,True
HIP,MAE+Sub,rxn9365,True,True,True,True
HIP,MAE+Sub,rxn9375,True,True,True,True
HIP,MAE+Sub,rxn9379,True,False,False,False
HIP,MAE+Sub,rxn9422,False,False,False,False
HIP,MAE+Sub,rxn9433,True,True,True,True
HIP,MAE+Sub,rxn9439,True,True,True,True
HIP,MAE+Sub,rxn9445,True,True,True,True
HIP,MAE+Sub,rxn9446,True,True,True,True
HIP,MAE+Sub,rxn9460,True,False,False,False
HIP,MAE+Sub,rxn9465,True,True,True,True
HIP,MAE+Sub,rxn9498,True,True,True,True
HIP,MAE+Sub,rxn9513,True,False,True,False
HIP,MAE+Sub,rxn9520,True,False,True,False
HIP,MAE+Sub,rxn9526,True,True,True,True
HIP,MAE+Sub,rxn9543,True,True,True,True
HIP,MAE+Sub,rxn9547,True,False,True,False
HIP,MAE+Sub,rxn9554,True,False,False,False
HIP,MAE+Sub,rxn9555,True,True,True,True
HIP,MAE+Sub,rxn9600,True,True,True,True
HIP,MAE+Sub,rxn9605,True,True,True,True
HIP,MAE+Sub,rxn9627,True,False,True,False
HIP,MAE+Sub,rxn9658,True,True,True,True
HIP,MAE+Sub,rxn9680,True,True,True,True
HIP,MAE+Sub,rxn9683,True,True,True,True
HIP,MAE+Sub,rxn9704,True,True,True,True
HIP,MAE+Sub,rxn9705,True,True,True,True
HIP,MAE+Sub,rxn9711,True,True,True,True
HIP,MAE+Sub,rxn9715,True,False,True,False
HIP,MAE+Sub,rxn9721,True,True,True,True
HIP,MAE+Sub,rxn9734,True,True,True,True
HIP,MAE+Sub,rxn9737,True,True,True,True
HIP,MAE+Sub,rxn9789,True,True,False,False
HIP,MAE+Sub,rxn9790,True,True,True,True
HIP,MAE+Sub,rxn9799,True,True,True,True
HIP,MAE+Sub,rxn9803,True,True,True,True
HIP,MAE+Sub,rxn9828,True,True,True,True
HIP,MAE+Sub,rxn9855,True,True,False,False
HIP,MAE+Sub,rxn9863,True,False,False,False
HIP,MAE+Sub,rxn9864,True,True,True,True
HIP,MAE+Sub,rxn9883,True,False,False,False
HIP,MAE+Sub,rxn9887,True,False,True,False
HIP,MAE+Sub,rxn9907,True,False,False,False
HIP,MAE+Sub,rxn9910,True,True,True,True
HIP,MAE+Sub,rxn9928,True,True,True,True
HIP,MAE+Sub,rxn9941,True,False,True,False
HIP,MAE+Sub,rxn9952,True,True,True,True
HIP,MAE+Sub,rxn9953,True,False,False,False
HIP,MAE+Sub,rxn9963,True,True,True,True
HIP,MAE+Sub,rxn9989,False,False,False,False
HIP,MAE+Sub,rxn10019,True,False,False,False
HIP,MAE+Sub,rxn10032,True,True,True,True
HIP,MAE+Sub,rxn10038,True,True,True,True
HIP,MAE+Sub,rxn10042,True,True,True,True
HIP,MAE+Sub,rxn10054,True,True,True,True
HIP,MAE+Sub,rxn10071,True,True,True,True
