model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
EquiformerV2 AD with Hessian training,21557,317,11,0.0270803589373826,0.1376454383134842
EquiformerV2 AD with Hessian training,5272,318,18,0.0104833822697401,0.0270863398909568
EquiformerV2 AD with Hessian training,16500,319,16,0.0057305498048663,0.0201779026538133
EquiformerV2 AD with Hessian training,34519,320,13,0.0134882954880595,0.1035256534814834
EquiformerV2 AD with Hessian training,16609,321,16,0.0122214537113904,0.039334736764431
EquiformerV2 AD with Hessian training,24107,322,13,0.0253107827156782,0.1021493598818779
EquiformerV2 AD with Hessian training,12848,323,17,0.00334531837143,0.0182763505727052
EquiformerV2 AD with Hessian training,33025,324,16,0.0118446741253137,0.0533172488212585
EquiformerV2 AD with Hessian training,41052,325,16,0.0094819013029336,0.0351150184869766
EquiformerV2 AD with Hessian training,40156,326,17,0.0069880192168056,0.031527679413557
EquiformerV2 AD with Hessian training,12028,327,14,0.0453790389001369,0.0821420103311538
EquiformerV2 AD with Hessian training,31111,328,10,0.0371498018503189,0.1700097918510437
EquiformerV2 AD with Hessian training,9350,329,14,0.0102942921221256,0.0556929744780063
EquiformerV2 AD with Hessian training,42432,330,11,0.0147939147427678,0.0684607699513435
EquiformerV2 AD with Hessian training,3156,331,14,0.0062031312845647,0.0354404561221599
EquiformerV2 AD with Hessian training,25431,332,14,0.0091530298814177,0.0265027415007352
EquiformerV2 AD with Hessian training,16147,333,10,0.0149908037856221,0.0856141149997711
EquiformerV2 AD with Hessian training,2619,334,10,0.0339320749044418,0.4328407347202301
EquiformerV2 AD with Hessian training,27595,335,11,0.0281130652874708,0.1202016472816467
EquiformerV2 AD with Hessian training,17000,336,14,0.0571978092193603,0.1059799268841743
EquiformerV2 AD with Hessian training,16371,337,11,0.0065466091036796,0.0287871845066547
EquiformerV2 AD with Hessian training,40725,338,15,0.0151123106479644,0.0491918362677097
EquiformerV2 AD with Hessian training,35087,339,14,0.0580294467508792,0.1243936792016029
EquiformerV2 AD with Hessian training,26150,340,19,0.0044013345614075,0.0173195209354162
EquiformerV2 AD with Hessian training,7250,341,17,0.0616769269108772,0.0933115258812904
EquiformerV2 AD with Hessian training,36700,342,14,0.0313211865723133,0.1097337529063224
EquiformerV2 AD with Hessian training,13355,343,12,0.0036011247429996,0.0247431397438049
EquiformerV2 AD with Hessian training,47258,344,16,0.0095827160403132,0.0340884327888488
EquiformerV2 AD with Hessian training,25735,345,17,0.0066664945334196,0.0233694724738597
EquiformerV2 AD with Hessian training,49326,346,10,0.0818888917565345,0.344715416431427
EquiformerV2 AD with Hessian training,20823,347,14,0.0136052360758185,0.0537753328680992
EquiformerV2 AD with Hessian training,28411,348,12,0.0182485878467559,0.0845528468489646
EquiformerV2 AD with Hessian training,26391,349,15,0.0169019475579261,0.0690215080976486
EquiformerV2 AD with Hessian training,21935,350,9,0.0587052330374717,0.3037643432617187
EquiformerV2 AD with Hessian training,26506,351,12,0.0165629461407661,0.0675037801265716
EquiformerV2 AD with Hessian training,39504,352,12,0.0140242641791701,0.0525436997413635
EquiformerV2 AD with Hessian training,4047,353,18,0.0354105159640312,0.0723507106304168
EquiformerV2 AD with Hessian training,46503,354,17,0.010520645417273,0.0357896387577056
EquiformerV2 AD with Hessian training,38422,355,11,0.0139715252444148,0.0690482854843139
EquiformerV2 AD with Hessian training,38245,356,21,0.0021894448436796,0.0084419222548604
EquiformerV2 AD with Hessian training,32300,357,14,0.0054555921815335,0.0660825744271278
EquiformerV2 AD with Hessian training,12580,358,15,0.0161309465765953,0.0423116125166416
EquiformerV2 AD with Hessian training,38058,359,14,0.006137466058135,0.0270181093364954
EquiformerV2 AD with Hessian training,25443,360,14,0.006265761796385,0.0392058528959751
EquiformerV2 AD with Hessian training,17919,361,12,0.0114384042099118,0.0673365294933319
EquiformerV2 AD with Hessian training,12214,362,16,0.0040698312222957,0.0184792373329401
EquiformerV2 AD with Hessian training,50577,363,17,0.0056432979181408,0.023965710774064
EquiformerV2 AD with Hessian training,15218,364,16,0.0034995856694877,0.0129360808059573
EquiformerV2 AD with Hessian training,35135,365,18,0.0116621889173984,0.0309716947376728
EquiformerV2 AD with Hessian training,11981,366,11,0.0170347243547439,0.1136057302355766
EquiformerV2 AD with Hessian training,32254,367,14,0.0042903092689812,0.0749978423118591
EquiformerV2 AD with Hessian training,3970,368,13,0.012665438465774,0.0484723597764968
EquiformerV2 AD with Hessian training,27898,369,19,0.0029961194377392,0.010734143666923
EquiformerV2 AD with Hessian training,40919,370,14,0.0143553288653492,0.0505657196044921
EquiformerV2 AD with Hessian training,34499,371,16,0.0037634125910699,0.0245011616498231
EquiformerV2 AD with Hessian training,19165,372,12,0.0080332839861512,0.0320840589702129
EquiformerV2 AD with Hessian training,15104,373,12,0.0252853073179721,0.0908130556344986
EquiformerV2 AD with Hessian training,13620,374,14,0.0136582683771848,0.0713841617107391
EquiformerV2 AD with Hessian training,14580,375,12,0.0030393553897738,0.0279904417693614
EquiformerV2 AD with Hessian training,37675,376,10,0.0980748534202575,0.3483398854732513
EquiformerV2 AD with Hessian training,37162,377,11,0.0126467999070882,0.0974747538566589
EquiformerV2 AD with Hessian training,6349,378,9,0.0179261825978755,0.423384815454483
EquiformerV2 AD with Hessian training,550,379,15,0.0098868776112794,0.052263606339693
EquiformerV2 AD with Hessian training,47435,380,13,0.0091497749090194,0.0358935669064521
EquiformerV2 AD with Hessian training,1138,381,14,0.0276412293314933,0.0874039530754089
EquiformerV2 AD with Hessian training,32545,382,14,0.0145243862643837,0.0561762787401676
EquiformerV2 AD with Hessian training,46685,383,14,0.0126694003120064,0.0505206026136875
EquiformerV2 AD with Hessian training,12068,384,14,0.0156604647636413,0.0385034270584583
EquiformerV2 AD with Hessian training,10872,385,16,0.0025168089196085,0.0424112081527709
EquiformerV2 AD with Hessian training,19298,386,12,0.0130669865757226,0.0816772878170013
EquiformerV2 AD with Hessian training,466,387,16,0.0040724980644881,0.0234642755240201
EquiformerV2 AD with Hessian training,12548,388,16,0.0039309049025177,0.0195951759815216
EquiformerV2 AD with Hessian training,42935,389,15,0.0185925494879484,0.0393899269402027
EquiformerV2 AD with Hessian training,48468,390,12,0.0374379567801952,0.119658812880516
EquiformerV2 AD with Hessian training,6501,391,13,0.0121561791747808,0.052640326321125
EquiformerV2 AD with Hessian training,22679,392,13,0.0261671431362628,0.0775998458266258
EquiformerV2 AD with Hessian training,25569,393,11,0.0083841662853956,0.0397792942821979
EquiformerV2 AD with Hessian training,41746,394,15,0.00457518780604,0.0197603534907102
EquiformerV2 AD with Hessian training,1767,395,14,0.0187856834381818,0.0581211261451244
EquiformerV2 AD with Hessian training,23283,396,17,0.0071219806559383,0.0286981035023927
EquiformerV2 AD with Hessian training,5337,397,12,0.005919374525547,0.0287667270749807
EquiformerV2 AD with Hessian training,26849,398,10,0.0719908624887466,0.2035973519086837
EquiformerV2 AD with Hessian training,8149,399,15,0.0091521274298429,0.0288507770746946
EquiformerV2 AD with Hessian training,34503,400,13,0.0180334169417619,0.0672105774283409
EquiformerV2 AD with Hessian training,14040,401,10,0.0163388736546039,0.0877278819680213
EquiformerV2 AD with Hessian training,12292,402,10,0.0126863317564129,0.0627782121300697
EquiformerV2 AD with Hessian training,38968,403,19,0.003725552232936,0.0142720304429531
EquiformerV2 AD with Hessian training,35147,404,15,0.016061246395111,0.0546270310878753
EquiformerV2 AD with Hessian training,5545,405,15,0.0040773199871182,0.0541019439697265
EquiformerV2 AD with Hessian training,48111,406,19,0.0478973649442195,0.0633143335580825
EquiformerV2 AD with Hessian training,38491,407,16,0.0112830828875303,0.0313755422830581
EquiformerV2 AD with Hessian training,27911,408,15,0.0087192812934517,0.0339582413434982
EquiformerV2 AD with Hessian training,19736,409,11,0.0336738228797912,0.1237052306532859
EquiformerV2 AD with Hessian training,11614,410,15,0.0053645470179617,0.0258298330008983
EquiformerV2 AD with Hessian training,14898,411,11,0.0160280633717775,0.22896508872509
EquiformerV2 AD with Hessian training,34457,412,15,0.0135470181703567,0.0315184108912944
EquiformerV2 AD with Hessian training,34359,413,5,0.0125431213527917,0.4632987380027771
EquiformerV2 AD with Hessian training,20344,414,14,0.0083593865856528,0.0586890578269958
EquiformerV2 AD with Hessian training,29950,415,17,0.0086830453947186,0.0313507169485092
EquiformerV2 AD with Hessian training,5304,416,19,0.0025603498797863,0.0152591336518526
EquiformerV2 AD with Hessian training,6016,417,18,0.003409226424992,0.016128059476614
EquiformerV2 AD with Hessian training,31265,418,17,0.0100335637107491,0.0317512974143028
EquiformerV2 AD with Hessian training,24383,419,12,0.0184977483004331,0.1353705674409866
EquiformerV2 AD with Hessian training,26765,420,14,0.0180613659322261,0.0805900394916534
EquiformerV2 AD with Hessian training,49041,421,12,0.0045671868138015,0.0253860857337713
EquiformerV2 AD with Hessian training,47105,422,17,0.0167906768620014,0.0475599132478237
EquiformerV2 AD with Hessian training,36496,423,16,0.0098021104931831,0.0270859133452177
EquiformerV2 AD with Hessian training,27575,424,12,0.002319122897461,0.0252728927880525
EquiformerV2 AD with Hessian training,17978,425,14,0.0205373745411634,0.0597896017134189
EquiformerV2 AD with Hessian training,44306,426,16,0.0060758306644856,0.0265707112848758
EquiformerV2 AD with Hessian training,249,427,14,0.0082244360819458,0.0393690057098865
EquiformerV2 AD with Hessian training,48172,428,15,0.0238479562103748,0.0702346339821815
EquiformerV2 AD with Hessian training,44835,429,11,0.0037287715822458,0.02574766241014
EquiformerV2 AD with Hessian training,9718,430,17,0.0053277886472642,0.0231234598904848
EquiformerV2 AD with Hessian training,29987,431,13,0.0079763913527131,0.0287253037095069
EquiformerV2 AD with Hessian training,9632,432,16,0.0086365891620516,0.0246846564114093
EquiformerV2 AD with Hessian training,26527,433,21,0.0027931416407227,0.0107873557135462
EquiformerV2 AD with Hessian training,30203,434,14,0.0076125990599393,0.0328575782477855
EquiformerV2 AD with Hessian training,1266,435,14,0.0138533897697925,0.0846354588866233
EquiformerV2 AD with Hessian training,19291,436,12,0.004364835564047,0.0265492107719182
EquiformerV2 AD with Hessian training,31827,437,19,0.0083852624520659,0.0224650986492633
EquiformerV2 AD with Hessian training,9036,438,14,0.0079733813181519,0.0513416901230812
EquiformerV2 AD with Hessian training,34667,439,13,0.0210049003362655,0.0764006972312927
EquiformerV2 AD with Hessian training,38172,440,14,0.0042339782230556,0.0222097337245941
EquiformerV2 AD with Hessian training,32730,441,14,0.0069244322367012,0.0609088987112045
EquiformerV2 AD with Hessian training,49636,442,15,0.012613913975656,0.0327315852046012
EquiformerV2 AD with Hessian training,3569,443,13,0.0068625058047473,0.0437683500349521
EquiformerV2 AD with Hessian training,37703,444,14,0.0072074206545948,0.0184272453188896
EquiformerV2 AD with Hessian training,39639,445,13,0.0043108286336064,0.03558149933815
EquiformerV2 AD with Hessian training,5666,446,16,0.0079290233552455,0.0439775846898555
EquiformerV2 AD with Hessian training,49331,447,17,0.0044013978913426,0.024542212486267
EquiformerV2 AD with Hessian training,35962,448,15,0.0083259642124176,0.0303694549947977
EquiformerV2 AD with Hessian training,44507,449,15,0.0053101419471204,0.022292174398899
EquiformerV2 AD with Hessian training,404,450,15,0.01282190810889,0.0496996082365512
EquiformerV2 AD with Hessian training,18766,451,11,0.01950597576797,0.1251123398542404
EquiformerV2 AD with Hessian training,40377,452,15,0.0160115081816911,0.0375151224434375
EquiformerV2 AD with Hessian training,40955,453,14,0.0165884736925363,0.0704599916934967
EquiformerV2 AD with Hessian training,25372,454,14,0.0112615982070565,0.0441716946661472
EquiformerV2 AD with Hessian training,3241,455,12,0.0124945621937513,0.0370289012789726
EquiformerV2 AD with Hessian training,9261,456,15,0.0190605744719505,0.0652968883514404
EquiformerV2 AD with Hessian training,25159,457,19,0.0020759096369147,0.0100140953436493
EquiformerV2 AD with Hessian training,3814,458,17,0.0058742179535329,0.0223500076681375
EquiformerV2 AD with Hessian training,3888,459,14,0.0037338528782129,0.0181261282414197
EquiformerV2 AD with Hessian training,21853,460,11,0.0027630664408206,0.0280533675104379
EquiformerV2 AD with Hessian training,46291,461,15,0.0155552895739674,0.03374695032835
EquiformerV2 AD with Hessian training,42411,462,14,0.0511658415198326,0.0645924732089042
EquiformerV2 AD with Hessian training,45573,463,14,0.0166439451277256,0.0530057810246944
EquiformerV2 AD with Hessian training,45007,464,13,0.0108761694282293,0.0467462465167045
EquiformerV2 AD with Hessian training,44190,465,15,0.0101349903270602,0.0459466613829135
EquiformerV2 AD with Hessian training,26015,466,14,0.0120537485927343,0.0422041080892086
EquiformerV2 AD with Hessian training,46416,467,17,0.0034902556799352,0.0158873479813337
EquiformerV2 AD with Hessian training,3816,468,9,0.0083560245111584,0.0512519925832748
EquiformerV2 AD with Hessian training,29297,469,14,0.0185100100934505,0.0427629053592681
EquiformerV2 AD with Hessian training,21412,470,13,0.0315242856740951,0.1280710399150848
EquiformerV2 AD with Hessian training,44092,471,13,0.007184452842921,0.0402587316930294
EquiformerV2 AD with Hessian training,2906,472,12,0.0123786712065339,0.0442034713923931
EquiformerV2 AD with Hessian training,45392,473,16,0.0473247095942497,0.0832985714077949
EquiformerV2 AD with Hessian training,19722,474,14,0.0050010788254439,0.0289141796529293
EquiformerV2 AD with Hessian training,32796,475,14,0.01973732188344,0.0509073436260223
EquiformerV2 AD with Hessian training,28172,476,18,0.0312001407146453,0.0549314878880977
EquiformerV2 AD with Hessian training,12770,477,19,0.0020771801937371,0.0102788023650646
EquiformerV2 AD with Hessian training,7340,478,10,0.0107900388538837,0.0923191383481025
EquiformerV2 AD with Hessian training,5998,479,9,0.0302885547280311,0.1903491020202636
EquiformerV2 AD with Hessian training,46555,480,13,0.00251872302033,0.0171988401561975
EquiformerV2 AD with Hessian training,49210,481,15,0.0044387727975845,0.0615497231483459
EquiformerV2 AD with Hessian training,43118,482,17,0.0019548656418919,0.0158998351544141
EquiformerV2 AD with Hessian training,46391,483,13,0.0766864418983459,0.1512861996889114
EquiformerV2 AD with Hessian training,24472,484,13,0.0166007261723279,0.0553066320717334
EquiformerV2 AD with Hessian training,27760,485,16,0.0126049611717462,0.0383402369916439
EquiformerV2 AD with Hessian training,17916,486,10,0.0135242519900202,0.0714745968580246
EquiformerV2 AD with Hessian training,11233,487,16,0.0076218368485569,0.0307918731123209
EquiformerV2 AD with Hessian training,16920,488,16,0.0096163749694824,0.04202401638031
EquiformerV2 AD with Hessian training,4572,489,11,0.0192287564277648,0.1004827991127967
EquiformerV2 AD with Hessian training,18295,490,13,0.0189442634582519,0.1137793287634849
EquiformerV2 AD with Hessian training,3411,491,15,0.008794573135674,0.0470030307769775
EquiformerV2 AD with Hessian training,31308,492,13,0.0103548737242817,0.047153040766716
EquiformerV2 AD with Hessian training,7929,493,14,0.0059696487151086,0.032468594610691
EquiformerV2 AD with Hessian training,41380,494,12,0.0132230091840028,0.0664127245545387
EquiformerV2 AD with Hessian training,40451,495,13,0.0040031420066952,0.0303330887109041
EquiformerV2 AD with Hessian training,10458,496,12,0.0150019200518727,0.063154399394989
EquiformerV2 AD with Hessian training,23325,497,11,0.0150038311257958,0.062018021941185
EquiformerV2 AD with Hessian training,20136,498,15,0.0110860643908381,0.0319919399917125
EquiformerV2 AD with Hessian training,42899,499,14,0.0072118965908885,0.0305557306855916
EquiformerV2 AD with Hessian training,7602,500,17,0.0106922984123229,0.0334872975945472
EquiformerV2 AD with Hessian training,13777,501,19,0.0262210331857204,0.0318893082439899
EquiformerV2 AD with Hessian training,46598,502,12,0.0045999446883797,0.026524756103754
EquiformerV2 AD with Hessian training,2934,503,13,0.0177088379859924,0.0751712694764137
EquiformerV2 AD with Hessian training,14566,504,14,0.0034246072173118,0.0211610943078994
EquiformerV2 AD with Hessian training,26091,505,11,0.015081507153809,0.1729000210762024
EquiformerV2 AD with Hessian training,30649,506,13,0.0045186509378254,0.0299296211451292
EquiformerV2 AD with Hessian training,7871,507,12,0.0143994521349668,0.0636566653847694
EquiformerV2 AD with Hessian training,7099,508,14,0.0071881394833326,0.0410290248692035
