model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
Energy-force-only EquiformerV2 AD,1769,9077,16,0.0028528426773846,1.7025032043457031
Energy-force-only EquiformerV2 AD,34986,9078,12,0.0093718506395816,2.303471803665161
Energy-force-only EquiformerV2 AD,16263,9079,14,0.025192005559802,1.4438999891281128
Energy-force-only EquiformerV2 AD,41097,9080,11,0.0390341505408287,3.256422996520996
Energy-force-only EquiformerV2 AD,34192,9081,9,0.0436786822974681,2.9485104084014893
Energy-force-only EquiformerV2 AD,13877,9082,17,0.0181334782391786,0.8340685367584229
Energy-force-only EquiformerV2 AD,43455,9083,16,0.01065537892282,1.578558087348938
Energy-force-only EquiformerV2 AD,13391,9084,14,0.0809411704540252,1.1694344282150269
Energy-force-only EquiformerV2 AD,3573,9085,11,0.0497363358736038,3.5486502647399902
Energy-force-only EquiformerV2 AD,45273,9086,18,0.0086495745927095,1.3739616870880127
Energy-force-only EquiformerV2 AD,35248,9087,15,0.0171176269650459,1.3696578741073608
Energy-force-only EquiformerV2 AD,36335,9088,16,0.0129927489906549,1.7517544031143188
Energy-force-only EquiformerV2 AD,35705,9089,13,0.0061469664797186,2.5135703086853027
Energy-force-only EquiformerV2 AD,29236,9090,14,0.0114173106849193,1.8371872901916504
Energy-force-only EquiformerV2 AD,28288,9091,18,0.0134799340739846,1.7433613538742063
Energy-force-only EquiformerV2 AD,49914,9092,7,0.0185268633067607,6.856327056884766
Energy-force-only EquiformerV2 AD,30113,9093,11,0.0070697786286473,3.6552155017852783
Energy-force-only EquiformerV2 AD,5440,9094,21,0.0054620723240077,0.9735651016235352
Energy-force-only EquiformerV2 AD,21571,9095,11,0.0040069548413157,2.057435750961304
Energy-force-only EquiformerV2 AD,48544,9096,16,0.0128489835187792,1.5400301218032837
Energy-force-only EquiformerV2 AD,44314,9097,16,0.0168983750045299,1.861300587654113
Energy-force-only EquiformerV2 AD,24226,9098,14,0.0159658771008253,1.936785340309143
Energy-force-only EquiformerV2 AD,32428,9099,12,0.0136639457195997,3.14755916595459
Energy-force-only EquiformerV2 AD,22527,9100,12,0.0176036786288023,2.026606798171997
Energy-force-only EquiformerV2 AD,38085,9101,17,0.0130195822566747,1.8304394483566284
Energy-force-only EquiformerV2 AD,11085,9102,13,0.0168175566941499,1.921210527420044
Energy-force-only EquiformerV2 AD,391,9103,8,0.0105076599866151,4.378387451171875
Energy-force-only EquiformerV2 AD,5806,9104,11,0.0119096571579575,3.563709259033203
Energy-force-only EquiformerV2 AD,5146,9105,9,0.0122594814747571,3.3259294033050537
Energy-force-only EquiformerV2 AD,39347,9106,10,0.0679951161146164,1.970572829246521
Energy-force-only EquiformerV2 AD,41228,9107,14,0.0122388591989874,2.292212963104248
Energy-force-only EquiformerV2 AD,18178,9108,7,0.0163020007312297,4.913184642791748
Energy-force-only EquiformerV2 AD,15658,9109,13,0.0050687729381024,2.305610179901123
Energy-force-only EquiformerV2 AD,1761,9110,16,0.0048020537942647,1.8078449964523315
Energy-force-only EquiformerV2 AD,33367,9111,15,0.0209740847349166,2.160391092300415
Energy-force-only EquiformerV2 AD,22773,9112,10,0.0261637773364782,2.2014527320861816
Energy-force-only EquiformerV2 AD,31625,9113,16,0.0211011469364166,1.4178814888000488
Energy-force-only EquiformerV2 AD,26517,9114,15,0.0082617560401558,1.312874436378479
Energy-force-only EquiformerV2 AD,8513,9115,12,0.0108685446903109,1.963765263557434
Energy-force-only EquiformerV2 AD,46760,9116,19,0.006791562307626,1.5696117877960205
Energy-force-only EquiformerV2 AD,11326,9117,13,0.0282999761402606,2.6539502143859863
Energy-force-only EquiformerV2 AD,35579,9118,10,0.0107538439333438,4.244470596313477
Energy-force-only EquiformerV2 AD,42176,9119,10,0.1763419806957245,3.856668949127197
Energy-force-only EquiformerV2 AD,2007,9120,12,0.0113890832290053,2.1007416248321533
Energy-force-only EquiformerV2 AD,36697,9121,16,0.0076517998240888,1.1623328924179075
Energy-force-only EquiformerV2 AD,20474,9122,14,0.003778401762247,1.8452320098876955
Energy-force-only EquiformerV2 AD,20535,9123,13,0.0303931180387735,1.3054187297821045
Energy-force-only EquiformerV2 AD,6630,9124,14,0.0093732979148626,1.992397904396057
Energy-force-only EquiformerV2 AD,24267,9125,15,0.0403069034218788,1.6228214502334597
Energy-force-only EquiformerV2 AD,26243,9126,13,0.0176827535033226,2.925801992416382
Energy-force-only EquiformerV2 AD,13794,9127,14,0.0139019042253494,1.9606937170028689
Energy-force-only EquiformerV2 AD,28489,9128,12,0.175014317035675,4.792996883392334
Energy-force-only EquiformerV2 AD,41280,9129,16,0.010526742786169,1.4362212419509888
Energy-force-only EquiformerV2 AD,44698,9130,15,0.0110384635627269,1.9688842296600344
Energy-force-only EquiformerV2 AD,9437,9131,11,0.056399006396532,1.9507100582122805
Energy-force-only EquiformerV2 AD,22480,9132,15,0.0115345576778054,2.143645763397217
Energy-force-only EquiformerV2 AD,38406,9133,15,0.0107021862640976,2.058191061019897
Energy-force-only EquiformerV2 AD,46992,9134,19,0.0075932494364678,1.2550981044769287
Energy-force-only EquiformerV2 AD,12694,9135,13,0.0222668722271919,1.173482894897461
Energy-force-only EquiformerV2 AD,39896,9136,12,0.0143006183207035,1.942102313041687
Energy-force-only EquiformerV2 AD,15309,9137,15,0.0078888181596994,2.068359851837158
Energy-force-only EquiformerV2 AD,3912,9138,14,0.0092525752261281,2.112578153610229
Energy-force-only EquiformerV2 AD,37956,9139,14,0.0210483353585004,1.7241230010986328
Energy-force-only EquiformerV2 AD,28723,9140,16,0.0119574442505836,1.553985357284546
Energy-force-only EquiformerV2 AD,36551,9141,11,0.008969041518867,2.4868052005767822
Energy-force-only EquiformerV2 AD,30761,9142,12,0.0083153247833251,2.911123514175415
Energy-force-only EquiformerV2 AD,43799,9143,10,0.0210394915193319,1.1408220529556274
Energy-force-only EquiformerV2 AD,4524,9144,16,0.0160024091601371,1.804294228553772
Energy-force-only EquiformerV2 AD,13979,9145,9,0.0173410382121801,2.988309383392334
Energy-force-only EquiformerV2 AD,29843,9146,15,0.03422087803483,2.248528242111206
Energy-force-only EquiformerV2 AD,47982,9147,17,0.0059911585412919,1.6404939889907837
Energy-force-only EquiformerV2 AD,8012,9148,16,0.0109504982829093,1.321979284286499
Energy-force-only EquiformerV2 AD,42973,9149,11,0.011808686889708,3.38092303276062
Energy-force-only EquiformerV2 AD,18929,9150,13,0.0064312922768294,1.763184905052185
Energy-force-only EquiformerV2 AD,50282,9151,10,0.0348956324160099,3.619096755981445
Energy-force-only EquiformerV2 AD,14179,9152,14,0.0116832386702299,2.7028961181640625
Energy-force-only EquiformerV2 AD,6,9153,16,0.0024961372837424,1.5521736145019531
Energy-force-only EquiformerV2 AD,34660,9154,12,0.0473010875284671,2.421562910079956
Energy-force-only EquiformerV2 AD,14312,9155,16,0.0128764752298593,2.011166572570801
Energy-force-only EquiformerV2 AD,35427,9156,15,0.0321299284696579,2.6089959144592285
Energy-force-only EquiformerV2 AD,11150,9157,8,0.0268481038510799,6.507173538208008
Energy-force-only EquiformerV2 AD,23454,9158,16,0.0083022397011518,1.3835504055023191
Energy-force-only EquiformerV2 AD,30209,9159,17,0.0200908500701189,0.7770690321922302
Energy-force-only EquiformerV2 AD,50530,9160,13,0.0276036541908979,1.3390811681747437
Energy-force-only EquiformerV2 AD,144,9161,17,0.0115594398230314,1.4131969213485718
Energy-force-only EquiformerV2 AD,19149,9162,15,0.0210848301649093,1.872787356376648
Energy-force-only EquiformerV2 AD,47584,9163,16,0.0079670716077089,1.645007848739624
Energy-force-only EquiformerV2 AD,47454,9164,10,0.0252644438296556,3.0348498821258545
Energy-force-only EquiformerV2 AD,44979,9165,13,0.005993191152811,2.2488038539886475
Energy-force-only EquiformerV2 AD,35896,9166,10,0.0544689670205116,5.0502800941467285
Energy-force-only EquiformerV2 AD,23882,9167,13,0.0243695322424173,2.8305649757385254
Energy-force-only EquiformerV2 AD,23988,9168,13,0.017353480681777,2.23771333694458
Energy-force-only EquiformerV2 AD,16536,9169,16,0.0436895452439785,1.855803608894348
Energy-force-only EquiformerV2 AD,2821,9170,12,0.0119640873745083,2.401526689529419
Energy-force-only EquiformerV2 AD,4445,9171,14,0.0113713257014751,1.6765128374099731
Energy-force-only EquiformerV2 AD,16815,9172,12,0.0064193005673587,2.525251626968384
Energy-force-only EquiformerV2 AD,39760,9173,14,0.0296357702463865,1.977386832237244
Energy-force-only EquiformerV2 AD,15904,9174,17,0.007776275742799,1.5201727151870728
Energy-force-only EquiformerV2 AD,33269,9175,17,0.0119721144437789,0.9757848978042604
Energy-force-only EquiformerV2 AD,9413,9176,17,0.0239128563553094,1.4346617460250854
Energy-force-only EquiformerV2 AD,19845,9177,13,0.0280393399298191,2.236947536468506
Energy-force-only EquiformerV2 AD,46036,9178,14,0.0066924835555255,2.119253635406494
Energy-force-only EquiformerV2 AD,35434,9179,10,0.0112688029184937,4.25105619430542
Energy-force-only EquiformerV2 AD,33602,9180,17,0.0112260328605771,1.5011727809906006
Energy-force-only EquiformerV2 AD,41593,9181,16,0.0220097787678241,1.3677637577056885
Energy-force-only EquiformerV2 AD,9753,9182,15,0.0103366710245609,2.146669149398804
Energy-force-only EquiformerV2 AD,3446,9183,15,0.0084170447662472,2.1282267570495605
Energy-force-only EquiformerV2 AD,19329,9184,16,0.045457899570465,0.9736724495887756
Energy-force-only EquiformerV2 AD,11472,9185,17,0.0141342123970389,1.6728332042694092
Energy-force-only EquiformerV2 AD,49527,9186,12,0.0452419593930244,3.3060009479522705
Energy-force-only EquiformerV2 AD,33042,9187,14,0.0063514383509755,1.8095914125442505
Energy-force-only EquiformerV2 AD,17413,9188,15,0.0130235785618424,2.009172439575196
Energy-force-only EquiformerV2 AD,16387,9189,15,0.0154131734743714,1.8007057905197144
Energy-force-only EquiformerV2 AD,44571,9190,8,0.0690804272890091,4.526985168457031
Energy-force-only EquiformerV2 AD,2844,9191,10,0.0112194074317812,4.242310047149658
Energy-force-only EquiformerV2 AD,17515,9192,14,0.0134386476129293,2.312734842300415
Energy-force-only EquiformerV2 AD,13163,9193,16,0.0081261778250336,2.031257390975952
Energy-force-only EquiformerV2 AD,14102,9194,15,0.05489232391119,1.5152971744537354
Energy-force-only EquiformerV2 AD,5765,9195,14,0.0129757365211844,1.6725950241088867
Energy-force-only EquiformerV2 AD,3383,9196,14,0.0218574255704879,1.6799139976501465
Energy-force-only EquiformerV2 AD,41926,9197,10,0.0330553650856018,3.074639320373535
Energy-force-only EquiformerV2 AD,39676,9198,14,0.0114926043897867,1.9850239753723145
Energy-force-only EquiformerV2 AD,28864,9199,15,0.0189608093351125,2.004602670669556
Energy-force-only EquiformerV2 AD,48130,9200,15,0.0217883381992578,0.7802121639251709
Energy-force-only EquiformerV2 AD,45080,9201,7,0.0284682624042034,7.273616790771484
Energy-force-only EquiformerV2 AD,41365,9202,14,0.0055946037173271,2.202176332473755
Energy-force-only EquiformerV2 AD,47467,9203,12,0.0088617671281099,2.436232328414917
Energy-force-only EquiformerV2 AD,12387,9204,14,0.0038534803315997,2.1303088665008545
Energy-force-only EquiformerV2 AD,36651,9205,14,0.0211899057030677,2.586120128631592
Energy-force-only EquiformerV2 AD,1667,9206,16,0.0121480282396078,1.9033474922180176
Energy-force-only EquiformerV2 AD,23737,9207,15,0.0177374426275491,2.0679988861083984
Energy-force-only EquiformerV2 AD,4495,9208,19,0.0096065765246748,1.327671766281128
Energy-force-only EquiformerV2 AD,21675,9209,9,0.0267605781555175,3.4525341987609863
Energy-force-only EquiformerV2 AD,4391,9210,16,0.0333262681961059,1.224014401435852
Energy-force-only EquiformerV2 AD,24290,9211,11,0.0081298137083649,2.971595764160156
Energy-force-only EquiformerV2 AD,4424,9212,18,0.004643159918487,1.5185312032699585
Energy-force-only EquiformerV2 AD,34331,9213,14,0.0161049365997314,1.981126070022583
Energy-force-only EquiformerV2 AD,44934,9214,12,0.0111263459548354,2.8238205909729004
Energy-force-only EquiformerV2 AD,17863,9215,15,0.0190064813941717,2.6634089946746826
Energy-force-only EquiformerV2 AD,24937,9216,13,0.0336661376059055,2.627777576446533
Energy-force-only EquiformerV2 AD,25955,9217,12,0.0110895065590739,2.76332426071167
Energy-force-only EquiformerV2 AD,919,9218,12,0.0581695362925529,4.769430160522461
Energy-force-only EquiformerV2 AD,7551,9219,14,0.0069760894402861,1.9078510999679563
Energy-force-only EquiformerV2 AD,30262,9220,18,0.0082950796931982,1.1469727754592896
Energy-force-only EquiformerV2 AD,32305,9221,15,0.0066570322960615,1.93882954120636
Energy-force-only EquiformerV2 AD,20802,9222,13,0.0284584313631057,1.7270528078079224
Energy-force-only EquiformerV2 AD,20126,9223,16,0.0079799443483352,2.115370512008667
Energy-force-only EquiformerV2 AD,33774,9224,11,0.0230632778257131,2.344989776611328
Energy-force-only EquiformerV2 AD,31194,9225,17,0.0182469319552183,1.2967182397842407
Energy-force-only EquiformerV2 AD,16621,9226,14,0.0068804947659373,1.751593828201294
Energy-force-only EquiformerV2 AD,1924,9227,14,0.0068691791966557,1.9274258613586424
Energy-force-only EquiformerV2 AD,29235,9228,17,0.0208318810909986,1.861857533454895
Energy-force-only EquiformerV2 AD,3386,9229,15,0.0736371874809265,0.8649627566337585
Energy-force-only EquiformerV2 AD,31879,9230,12,0.0769813135266304,2.8664650917053223
Energy-force-only EquiformerV2 AD,49751,9231,14,0.0049377079121768,2.373842000961304
Energy-force-only EquiformerV2 AD,38859,9232,9,0.0310954637825489,3.1635072231292725
Energy-force-only EquiformerV2 AD,12030,9233,12,0.0096856458112597,3.331620693206787
Energy-force-only EquiformerV2 AD,33477,9234,10,0.0381614007055759,2.501657485961914
Energy-force-only EquiformerV2 AD,5494,9235,17,0.0467693023383617,2.017030715942383
Energy-force-only EquiformerV2 AD,48810,9236,5,0.0152848865836858,6.0588059425354
Energy-force-only EquiformerV2 AD,26610,9237,13,0.0666354224085807,1.3010880947113037
Energy-force-only EquiformerV2 AD,50518,9238,15,0.0165508519858121,1.6833525896072388
Energy-force-only EquiformerV2 AD,34774,9239,12,0.0102632408961653,2.451877355575561
Energy-force-only EquiformerV2 AD,8275,9240,8,0.0477864369750022,1.5600945949554443
Energy-force-only EquiformerV2 AD,36311,9241,12,0.0088551258668303,2.306394577026367
Energy-force-only EquiformerV2 AD,14975,9242,15,0.0127060338854789,2.33596134185791
Energy-force-only EquiformerV2 AD,15709,9243,12,0.0149418581277132,2.3443024158477783
Energy-force-only EquiformerV2 AD,27956,9244,11,0.0377536676824092,1.9195008277893064
Energy-force-only EquiformerV2 AD,27360,9245,12,0.0288474261760711,2.1742520332336426
Energy-force-only EquiformerV2 AD,25867,9246,14,0.0201618839055299,1.9245322942733765
Energy-force-only EquiformerV2 AD,44585,9247,15,0.0105207776650786,2.002187728881836
Energy-force-only EquiformerV2 AD,3215,9248,13,0.0375600270926952,3.052722215652466
Energy-force-only EquiformerV2 AD,11670,9249,16,0.0103541417047381,2.0262434482574463
Energy-force-only EquiformerV2 AD,36370,9250,15,0.0062900413759052,2.1429519653320312
Energy-force-only EquiformerV2 AD,25650,9251,10,0.014115965925157,4.538283824920654
Energy-force-only EquiformerV2 AD,16348,9252,13,0.0167182683944702,1.2524476051330566
Energy-force-only EquiformerV2 AD,46347,9253,18,0.0044927117414772,1.5908066034317017
Energy-force-only EquiformerV2 AD,27586,9254,16,0.0040821167640388,1.523428440093994
Energy-force-only EquiformerV2 AD,35979,9255,17,0.0270556528121233,1.249471664428711
Energy-force-only EquiformerV2 AD,39847,9256,10,0.0646108239889144,2.8436686992645264
Energy-force-only EquiformerV2 AD,897,9257,10,0.0048482213169336,3.3639779090881348
Energy-force-only EquiformerV2 AD,21117,9258,11,0.0108795305714011,3.6580097675323486
Energy-force-only EquiformerV2 AD,27045,9259,14,0.0066493488848209,2.002260446548462
Energy-force-only EquiformerV2 AD,19054,9260,19,0.0144251687452197,1.6582647562026978
Energy-force-only EquiformerV2 AD,4923,9261,16,0.0097499843686819,2.220374345779419
Energy-force-only EquiformerV2 AD,43103,9262,10,0.0779845863580703,3.65036416053772
Energy-force-only EquiformerV2 AD,13440,9263,12,0.017002385109663,2.4767279624938965
Energy-force-only EquiformerV2 AD,40410,9264,12,0.0062758796848356,2.65872573852539
Energy-force-only EquiformerV2 AD,35155,9265,13,0.0247667301446199,2.51292371749878
Energy-force-only EquiformerV2 AD,36433,9266,16,0.0257538706064224,2.2223918437957764
Energy-force-only EquiformerV2 AD,2109,9267,17,0.0467082783579826,1.4223766326904297
Energy-force-only EquiformerV2 AD,36009,9268,14,0.0234766621142625,1.3741261959075928
Energy-force-only EquiformerV2 AD,38108,9269,14,0.048440009355545,3.1566760540008545
Energy-force-only EquiformerV2 AD,13387,9270,14,0.0058276392519474,1.9987527132034304
Energy-force-only EquiformerV2 AD,31974,9271,14,0.036381609737873,3.1742074489593506
Energy-force-only EquiformerV2 AD,49248,9272,15,0.0054378099739551,2.225811243057251
Energy-force-only EquiformerV2 AD,18827,9273,11,0.0060813124291598,2.3403890132904053
Energy-force-only EquiformerV2 AD,2043,9274,15,0.011733878403902,1.476452112197876
Energy-force-only EquiformerV2 AD,45961,9275,14,0.0100239384919404,1.977925181388855
Energy-force-only EquiformerV2 AD,29881,9276,13,0.0093597518280148,1.6187222003936768
Energy-force-only EquiformerV2 AD,13135,9277,16,0.0043068900704383,1.6053136587142944
Energy-force-only EquiformerV2 AD,29079,9278,12,0.0403747148811817,2.001128673553467
Energy-force-only EquiformerV2 AD,34258,9279,16,0.0223975386470556,1.6940642595291138
Energy-force-only EquiformerV2 AD,48303,9280,16,0.011107618920505,1.942552208900452
Energy-force-only EquiformerV2 AD,40697,9281,16,0.0159372333437204,2.313084840774536
Energy-force-only EquiformerV2 AD,39681,9282,14,0.0175826642662286,2.3678762912750244
Energy-force-only EquiformerV2 AD,29822,9283,11,0.015929153189063,2.4231152534484863
Energy-force-only EquiformerV2 AD,8402,9284,15,0.0294977240264415,1.7929826974868774
Energy-force-only EquiformerV2 AD,24175,9285,12,0.0154861826449632,1.1256049871444702
Energy-force-only EquiformerV2 AD,37384,9286,11,0.0097292605787515,2.369490146636963
Energy-force-only EquiformerV2 AD,30753,9287,12,0.0059402519837021,3.123483419418335
Energy-force-only EquiformerV2 AD,34296,9288,15,0.0312729328870773,1.8192081451416016
Energy-force-only EquiformerV2 AD,29035,9289,15,0.0101100569590926,2.164137840270996
Energy-force-only EquiformerV2 AD,44694,9290,15,0.0131168821826577,1.961419582366944
Energy-force-only EquiformerV2 AD,12410,9291,14,0.0199237670749425,1.231873869895935
Energy-force-only EquiformerV2 AD,49299,9292,15,0.0052853901870548,1.845866560935974
Energy-force-only EquiformerV2 AD,8036,9293,12,0.0192687958478927,2.5616321563720703
Energy-force-only EquiformerV2 AD,27267,9294,17,0.0142535585910081,1.9491066932678225
Energy-force-only EquiformerV2 AD,819,9295,14,0.0545316264033317,2.990996837615967
Energy-force-only EquiformerV2 AD,35614,9296,13,0.0110312774777412,2.10516095161438
Energy-force-only EquiformerV2 AD,4236,9297,16,0.0196420811116695,1.5131064653396606
Energy-force-only EquiformerV2 AD,23911,9298,13,0.0231318026781082,1.9141335487365725
Energy-force-only EquiformerV2 AD,11438,9299,14,0.0110951140522956,2.0289645195007324
Energy-force-only EquiformerV2 AD,49019,9300,16,0.0068479510955512,1.857035994529724
Energy-force-only EquiformerV2 AD,9045,9301,5,0.0158600490540266,8.70773696899414
Energy-force-only EquiformerV2 AD,37034,9302,12,0.0230632461607456,2.7102179527282715
Energy-force-only EquiformerV2 AD,381,9303,12,0.0069260913878679,3.0244030952453613
Energy-force-only EquiformerV2 AD,14030,9304,11,0.0327477417886257,2.962583541870117
Energy-force-only EquiformerV2 AD,8343,9305,19,0.009127196855843,1.1873998641967771
Energy-force-only EquiformerV2 AD,2529,9306,15,0.0136507172137498,2.752277374267578
Energy-force-only EquiformerV2 AD,10182,9307,15,0.010655959136784,1.4141963720321655
Energy-force-only EquiformerV2 AD,34311,9308,14,0.0361723490059375,1.9416615962982176
Energy-force-only EquiformerV2 AD,12871,9309,11,0.0131605472415685,1.6905994415283203
Energy-force-only EquiformerV2 AD,27192,9310,16,0.0753249302506446,2.0782032012939453
Energy-force-only EquiformerV2 AD,12731,9311,10,0.0157377701252698,3.4050116539001465
Energy-force-only EquiformerV2 AD,24694,9312,12,0.0186207368969917,1.1540944576263428
Energy-force-only EquiformerV2 AD,44157,9313,16,0.0049409833736717,1.553840398788452
Energy-force-only EquiformerV2 AD,24720,9314,13,0.0188447497785091,2.137727737426758
Energy-force-only EquiformerV2 AD,34223,9315,17,0.027007982134819,1.575512409210205
Energy-force-only EquiformerV2 AD,7847,9316,16,0.0226540863513946,1.2624620199203491
Energy-force-only EquiformerV2 AD,43214,9317,15,0.0074985865503549,2.0057084560394287
Energy-force-only EquiformerV2 AD,15809,9318,18,0.0058808806352317,1.0736236572265625
Energy-force-only EquiformerV2 AD,19922,9319,10,0.0377689450979232,4.681647300720215
Energy-force-only EquiformerV2 AD,17896,9320,13,0.028060620650649,2.065352439880371
Energy-force-only EquiformerV2 AD,478,9321,15,0.0063142250292003,2.016470432281494
Energy-force-only EquiformerV2 AD,6174,9322,13,0.033733744174242,2.1351890563964844
Energy-force-only EquiformerV2 AD,49978,9323,8,0.0616309903562068,4.226654052734375
Energy-force-only EquiformerV2 AD,45070,9324,12,0.0061243274249136,3.168473958969116
Energy-force-only EquiformerV2 AD,11843,9325,18,0.0083077969029545,1.3061648607254028
Energy-force-only EquiformerV2 AD,1302,9326,13,0.0649339780211448,2.6326775550842285
Energy-force-only EquiformerV2 AD,19216,9327,15,0.0060122930444777,1.9859129190444944
Energy-force-only EquiformerV2 AD,9427,9328,15,0.0068897865712642,2.31947922706604
Energy-force-only EquiformerV2 AD,25174,9329,10,0.0099851675331592,3.017095804214477
Energy-force-only EquiformerV2 AD,15621,9330,17,0.0048832488246262,1.6798104047775269
Energy-force-only EquiformerV2 AD,29991,9331,13,0.0173306744545698,2.213017225265503
Energy-force-only EquiformerV2 AD,16457,9332,19,0.0143824350088834,1.6936060190200806
Energy-force-only EquiformerV2 AD,25319,9333,14,0.0061646127142012,2.385082960128784
Energy-force-only EquiformerV2 AD,40301,9334,21,0.0093244994059205,1.0452734231948853
Energy-force-only EquiformerV2 AD,10978,9335,19,0.002628086367622,1.427359938621521
Energy-force-only EquiformerV2 AD,46202,9336,12,0.0569929555058479,1.4390687942504885
Energy-force-only EquiformerV2 AD,15168,9337,15,0.0263915657997131,0.9514027237892152
Energy-force-only EquiformerV2 AD,43578,9338,19,0.0030417742673307,1.242366075515747
Energy-force-only EquiformerV2 AD,12882,9339,14,0.0240327008068561,1.7188940048217771
Energy-force-only EquiformerV2 AD,35546,9340,13,0.0123328706249594,1.9897078275680544
Energy-force-only EquiformerV2 AD,24961,9341,5,0.0140764014795422,6.852049350738525
Energy-force-only EquiformerV2 AD,11796,9342,15,0.0107586039230227,2.2593913078308105
Energy-force-only EquiformerV2 AD,17716,9343,19,0.0126985274255275,1.2036904096603394
Energy-force-only EquiformerV2 AD,10163,9344,15,0.0080577731132507,1.8180203437805176
Energy-force-only EquiformerV2 AD,27915,9345,12,0.0131369773298501,2.643417835235596
Energy-force-only EquiformerV2 AD,7232,9346,13,0.0184961110353469,2.129284143447876
Energy-force-only EquiformerV2 AD,21501,9347,15,0.0289558358490467,0.8615272641181946
Energy-force-only EquiformerV2 AD,22501,9348,11,0.012344385497272,2.9911351203918457
Energy-force-only EquiformerV2 AD,46121,9349,16,0.0125031946226954,1.288536787033081
Energy-force-only EquiformerV2 AD,34001,9350,11,0.0287227183580398,2.810076713562012
Energy-force-only EquiformerV2 AD,7930,9351,13,0.0158713143318891,2.8551933765411377
Energy-force-only EquiformerV2 AD,29234,9352,14,0.01283058244735,2.510946035385132
Energy-force-only EquiformerV2 AD,47123,9353,13,0.01001638174057,2.5668745040893555
Energy-force-only EquiformerV2 AD,7172,9354,11,0.0433697514235973,2.838852643966675
Energy-force-only EquiformerV2 AD,13826,9355,12,0.0183290746062994,2.3734917640686035
Energy-force-only EquiformerV2 AD,10570,9356,11,0.0129761602729558,2.1174392700195312
Energy-force-only EquiformerV2 AD,29416,9357,15,0.010869238525629,1.4070117473602295
Energy-force-only EquiformerV2 AD,16139,9358,12,0.0166429057717323,2.151511907577514
Energy-force-only EquiformerV2 AD,5648,9359,11,0.0275732781738042,3.901026487350464
Energy-force-only EquiformerV2 AD,44179,9360,18,0.0038718851283192,1.8180251121521
Energy-force-only EquiformerV2 AD,36391,9361,11,0.0201338082551956,2.841657876968384
Energy-force-only EquiformerV2 AD,27102,9362,18,0.0234650410711765,1.0077162981033323
Energy-force-only EquiformerV2 AD,1070,9363,11,0.0041680494323372,3.0697543621063232
Energy-force-only EquiformerV2 AD,34954,9364,11,0.0227464511990547,3.059069395065308
Energy-force-only EquiformerV2 AD,7716,9365,13,0.0080097913742065,2.559346914291382
Energy-force-only EquiformerV2 AD,31776,9366,14,0.0187585018575191,1.1837018728256226
Energy-force-only EquiformerV2 AD,29806,9367,12,0.0083138393238186,2.524693727493286
Energy-force-only EquiformerV2 AD,2176,9368,12,0.0128920972347259,2.4953763484954834
Energy-force-only EquiformerV2 AD,46122,9369,11,0.0378169789910316,2.8026607036590576
Energy-force-only EquiformerV2 AD,48109,9370,11,0.012760842218995,2.989410638809204
Energy-force-only EquiformerV2 AD,23974,9371,16,0.0173635780811309,1.847607970237732
Energy-force-only EquiformerV2 AD,33339,9372,11,0.0144957015290856,3.4876747131347656
Energy-force-only EquiformerV2 AD,44116,9373,14,0.0106100132688879,2.1001651287078857
Energy-force-only EquiformerV2 AD,40997,9374,14,0.0173553936183452,2.477943420410156
Energy-force-only EquiformerV2 AD,12900,9375,18,0.0065586352720856,1.0752122402191162
Energy-force-only EquiformerV2 AD,3330,9376,8,0.0940747484564781,3.0010223388671875
Energy-force-only EquiformerV2 AD,41416,9377,11,0.0124397445470094,3.001477003097534
Energy-force-only EquiformerV2 AD,20336,9378,14,0.0117296837270259,2.8414182662963867
Energy-force-only EquiformerV2 AD,21459,9379,18,0.0085813719779253,1.2552350759506226
Energy-force-only EquiformerV2 AD,19777,9380,19,0.011305415071547,1.164320468902588
Energy-force-only EquiformerV2 AD,30691,9381,16,0.0717833191156387,0.8681277632713318
Energy-force-only EquiformerV2 AD,44769,9382,15,0.0098795518279075,1.7267720699310305
Energy-force-only EquiformerV2 AD,34354,9383,16,0.0286775436252355,1.8963279724121087
Energy-force-only EquiformerV2 AD,29948,9384,12,0.0131039172410964,3.11489486694336
Energy-force-only EquiformerV2 AD,34997,9385,15,0.0115633886307477,1.975462794303894
Energy-force-only EquiformerV2 AD,22573,9386,13,0.0069175674580037,2.5726394653320312
Energy-force-only EquiformerV2 AD,5722,9387,13,0.0116855232045054,2.351858139038086
Energy-force-only EquiformerV2 AD,18433,9388,16,0.0069637801498174,2.154541015625
Energy-force-only EquiformerV2 AD,19738,9389,17,0.1307491511106491,1.2314693927764893
Energy-force-only EquiformerV2 AD,6493,9390,15,0.0213035605847835,2.481227159500122
Energy-force-only EquiformerV2 AD,47207,9391,13,0.037181194871664,2.494438886642456
Energy-force-only EquiformerV2 AD,31830,9392,10,0.0532280132174491,2.795127391815185
Energy-force-only EquiformerV2 AD,30057,9393,17,0.0112268226221203,1.4948374032974243
Energy-force-only EquiformerV2 AD,45318,9394,17,0.0484355501830577,2.459052801132202
Energy-force-only EquiformerV2 AD,7370,9395,13,0.0050072465091943,1.864176869392395
Energy-force-only EquiformerV2 AD,29449,9396,14,0.0461738258600235,2.9202880859375
Energy-force-only EquiformerV2 AD,45447,9397,13,0.0324974842369556,1.970550775527954
