sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
517,25,600.9577026367188,633.854976,13081.0927734375,523.2437133789062,0.06830643117427826,0.17281271517276764,0.17809706926345825,1.262223486264702e-05,1.3829988241195679,4,0,0,0,1,4,0,0,0,1,1,0.30606934443598754,0.08423454152411651,0.042301382507288786,0.43586761995950823,0.5181053101070582,338.31030120331553,
518,24,616.9506225585938,758.730752,12044.078125,501.83660888671875,0.1376836746931076,0.18329498171806335,0.19773735105991364,7.744675713183824e-06,1.323233723640442,6,0,0,0,1,7,0,0,0,1,0,0.31859852332055516,0.15467595951523172,0.15490697840208745,0.24140880989970784,0.02732583987733935,661.815438249262,
519,15,397.3396301269531,571.085312,8393.0537109375,559.5369262695312,0.019049901515245438,0.09038236737251282,0.11213380098342896,1.5539349988102913e-05,0.22187212109565735,2,0,0,1,0,2,0,0,1,0,1,0.0752783476145457,0.012369702275750127,0.000983456898131372,0.9995863761684376,0.9996481585041799,105.70843568126266,
520,20,484.62030029296875,512.656384,10298.9287109375,514.9464721679688,0.08595915138721466,0.17065858840942383,0.1871419996023178,1.2348112250037957e-05,0.6947644948959351,2,0,0,1,0,2,0,0,1,0,1,0.258038423956321,0.8064349840590763,0.10399867273815375,0.9986501622087356,0.9590164273831969,281.49118080958544,
521,19,459.39813232421875,561.909248,10481.07421875,551.635498046875,0.05650050938129425,0.10862622410058975,0.10870567709207535,9.286030035582371e-06,0.7628585696220398,6,0,0,0,1,6,0,0,0,1,1,0.18752240485553032,0.020428637239265218,0.0058044119586976375,0.9981785265854974,0.3692684875437767,224.38357785809973,
522,18,433.5860595703125,534.687744,10369.2578125,576.0698852539062,0.0682162269949913,0.20313680171966553,0.2274174988269806,3.454961915849708e-05,0.9889417886734009,3,0,0,0,1,5,0,0,0,1,0,0.2796592226019102,0.03586848245418013,0.0410773325016989,0.39640318628109755,0.3648150020202947,580.9759853358255,
523,21,508.0461120605469,577.70752,9861.9208984375,469.61529541015625,0.10824210941791534,0.21629633009433746,0.22032654285430908,1.7814589227782562e-05,1.2895570993423462,4,0,0,0,1,6,0,0,0,1,0,0.2621768364789565,0.019647997571118347,0.04905900462370949,0.07318856875439492,0.08935542879172005,345.16865362935494,
524,15,360.49609375,516.26496,9762.1552734375,650.8103637695312,0.19244743883609772,0.47020983695983887,0.4885941743850708,3.0025494197616354e-05,2.5064733028411865,3,0,0,0,1,6,0,0,0,1,0,0.5407985992090862,0.05356321855398638,0.14872606725667356,0.8378795635596064,0.5919438865955262,1984.0726982122305,
525,19,462.26324462890625,494.813696,8356.447265625,439.8130187988281,0.02428535372018814,0.07901779562234879,0.0906044989824295,9.226694601238705e-06,0.2435569018125534,2,0,0,1,0,3,0,0,0,1,0,0.1353848973098662,0.003909043884258161,0.004886947632233241,0.7610298107684608,0.7649746213805949,140.3138281490225,
526,16,384.1416015625,498.102784,8194.5361328125,512.1585083007812,0.11694896221160889,0.3133334219455719,0.3052304685115814,3.8696660340065137e-05,1.1989827156066895,4,0,0,0,1,5,0,0,0,1,0,0.3271753390517017,0.5186724097164214,0.046314604246419894,0.8520479656184377,0.036337353153955254,543.088676304204,
