molecule_index,optimization_method,converged,optimization_step_count,wall_time_seconds
47,RFO with EquiformerV2 AD Hessian,True,4,2.3374670219782274
47,RFO with finite-difference Hessian,True,3,7.683616875001462
48,FIRE,True,73,2.2469404510047752
48,RFO-BFGS,True,16,0.5559991729969624
48,RFO with HIP Hessian,True,2,0.220012413978111
48,RFO with EquiformerV2 AD Hessian,True,3,1.903739444998792
48,RFO with finite-difference Hessian,True,4,9.736604361009086
49,FIRE,True,72,2.336631526995916
49,RFO-BFGS,True,14,0.4853326180018484
49,RFO with HIP Hessian,True,3,0.2990982650080696
49,RFO with EquiformerV2 AD Hessian,True,4,2.341748181002913
49,RFO with finite-difference Hessian,True,4,9.74245001701638
50,FIRE,True,60,1.8523979889869224
50,RFO-BFGS,True,11,0.4117829260067083
50,RFO with HIP Hessian,True,2,0.2153594370174687
50,RFO with EquiformerV2 AD Hessian,True,2,1.386977451009443
50,RFO with finite-difference Hessian,True,3,7.773875011014752
51,FIRE,True,67,2.0466081670019776
51,RFO-BFGS,True,28,0.9458678609807976
51,RFO with HIP Hessian,True,3,0.3031608989986125
51,RFO with EquiformerV2 AD Hessian,True,3,1.888905576983234
51,RFO with finite-difference Hessian,True,5,11.660385538998526
52,FIRE,True,91,2.8694600430026185
52,RFO-BFGS,True,29,1.0252029440016486
52,RFO with HIP Hessian,True,4,0.3725966610072646
52,RFO with EquiformerV2 AD Hessian,True,4,2.310838647012133
52,RFO with finite-difference Hessian,True,9,19.6487780129828
53,FIRE,True,81,2.5599311490077525
53,RFO-BFGS,True,16,0.558027963998029
53,RFO with HIP Hessian,True,3,0.2946416200138628
53,RFO with EquiformerV2 AD Hessian,True,4,2.33398521100753
53,RFO with finite-difference Hessian,True,4,9.804842340992764
54,FIRE,True,59,1.8149302270030605
54,RFO-BFGS,True,14,0.490058127004886
54,RFO with HIP Hessian,True,2,0.2174445620039478
54,RFO with EquiformerV2 AD Hessian,True,4,2.3621510739903897
54,RFO with finite-difference Hessian,True,4,9.742739625973629
55,FIRE,True,84,2.568114310997771
55,RFO-BFGS,True,17,0.6142444150173105
55,RFO with HIP Hessian,True,4,0.3815549690043553
55,RFO with EquiformerV2 AD Hessian,True,4,2.354301454004599
55,RFO with finite-difference Hessian,True,4,9.75601371700759
56,FIRE,True,87,2.75094519398408
56,RFO-BFGS,True,27,1.1013118679984473
56,RFO with HIP Hessian,True,3,0.2925757970078848
56,RFO with EquiformerV2 AD Hessian,True,4,2.3046492310240865
56,RFO with finite-difference Hessian,True,4,9.645939044014083
57,FIRE,True,60,1.8191242769826204
57,RFO-BFGS,True,21,0.6980310539947823
57,RFO with HIP Hessian,True,5,0.4285719959880225
57,RFO with EquiformerV2 AD Hessian,False,149,70.85542911797529
57,RFO with finite-difference Hessian,False,149,292.99431331199594
58,FIRE,True,54,1.643041584989987
58,RFO-BFGS,True,15,0.5057278810127173
58,RFO with HIP Hessian,True,3,0.2773915549914818
58,RFO with EquiformerV2 AD Hessian,False,149,70.5469412439852
58,RFO with finite-difference Hessian,False,149,292.77838133700425
59,FIRE,True,64,1.8651819920050912
59,RFO-BFGS,True,22,0.6968706650077365
59,RFO with HIP Hessian,True,10,0.8237691649992485
59,RFO with EquiformerV2 AD Hessian,False,149,71.06417729199165
59,RFO with finite-difference Hessian,False,149,293.85472555298475
60,FIRE,True,109,3.174249761010288
60,RFO-BFGS,True,25,0.818402476987103
60,RFO with HIP Hessian,True,4,0.3607094080070965
60,RFO with EquiformerV2 AD Hessian,False,149,71.13987714899122
60,RFO with finite-difference Hessian,False,149,293.6547054559924
61,FIRE,True,54,1.5786604229942895
61,RFO-BFGS,True,16,0.5294584039947949
61,RFO with HIP Hessian,True,12,0.9686925389978568
61,RFO with EquiformerV2 AD Hessian,False,149,70.98205232300097
61,RFO with finite-difference Hessian,False,149,293.13267042898224
62,FIRE,True,69,2.0036052329815
62,RFO-BFGS,True,16,0.514459132013144
62,RFO with HIP Hessian,True,12,0.976156210002955
62,RFO with EquiformerV2 AD Hessian,False,149,70.96863488800591
